Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
iron oxide,OpenAlex,iron oxide,OpenAIRE,1.0,3,2,2,0.6666666666666666
iron oxide,OpenAlex,iron oxide nanoparticles,OpenAIRE,0.945821854449469,3,2,2,0.6666666666666666
nonsynonymous substitution,OpenAlex,nonsynonymous substitution,OpenAIRE,1.0,20,17,16,0.7619047619047619
regulatory focus theory,OpenAIRE,regulatory focus theory,OpenAlex,1.0,5,6,5,0.8333333333333334
regulatory focus theory,OpenAlex,regulatory focus theory,OpenAIRE,1.0,6,5,5,0.8333333333333334
clearing,OpenAIRE,clearing,OpenAlex,1.0,2,2,2,1.0
counterparty,OpenAIRE,counterparty,OpenAlex,1.0,1,1,1,1.0
notional amount,OpenAIRE,notional amount,OpenAlex,1.0,3,3,3,1.0
credit default swap,OpenAIRE,credit default swap,OpenAlex,1.0,1,1,1,1.0
futures contract,OpenAIRE,futures contract,OpenAlex,1.0,14,18,13,0.6842105263157895
credit default swap,OpenAlex,credit default swap,OpenAIRE,1.0,1,1,1,1.0
clearing,OpenAlex,clearing,OpenAIRE,1.0,2,2,2,1.0
counterparty,OpenAlex,counterparty,OpenAIRE,1.0,1,1,1,1.0
notional amount,OpenAlex,notional amount,OpenAIRE,1.0,3,3,3,1.0
damage control,OpenAIRE,damage control,OpenAlex,1.0,1,1,1,1.0
damage control laparotomy,OpenAIRE,damage control surgery,OpenAlex,0.999999973141095,1,1,1,1.0
damage control surgery,OpenAIRE,damage control surgery,OpenAlex,1.0,1,1,1,1.0
damage control,OpenAlex,damage control,OpenAIRE,1.0,1,1,1,1.0
damage control surgery,OpenAlex,damage control laparotomy,OpenAIRE,0.999999973141095,1,1,1,1.0
damage control surgery,OpenAlex,damage control surgery,OpenAIRE,1.0,1,1,1,1.0
mean free path,OpenAIRE,mean free path,OpenAlex,1.0,2,3,2,0.6666666666666666
mean free path,OpenAlex,mean free path,OpenAIRE,1.0,3,2,2,0.6666666666666666
evening,OpenAIRE,evening,OpenAlex,1.0,1,1,1,1.0
evening,OpenAlex,evening,OpenAIRE,1.0,1,1,1,1.0
total cost of ownership,OpenAIRE,total cost of ownership,OpenAlex,1.0,2,2,2,1.0
total cost of ownership,OpenAlex,total cost of ownership,OpenAIRE,1.0,2,2,2,1.0
staring,OpenAIRE,staring,OpenAlex,1.0,1,1,1,1.0
staring,OpenAlex,staring,OpenAIRE,1.0,1,1,1,1.0
dephasing,OpenAIRE,dephasing,OpenAlex,1.0,6,7,6,0.8571428571428571
flux qubit,OpenAIRE,flux qubit,OpenAlex,1.0,4,4,4,1.0
charge qubit,OpenAIRE,charge qubit,OpenAlex,1.0,3,3,3,1.0
flux qubit,OpenAlex,flux qubit,OpenAIRE,1.0,4,4,4,1.0
charge qubit,OpenAlex,charge qubit,OpenAIRE,1.0,3,3,3,1.0
plotter,OpenAIRE,plotter,OpenAlex,1.0,2,3,2,0.6666666666666666
plotter,OpenAlex,plotter,OpenAIRE,1.0,3,2,2,0.6666666666666666
network tomography,OpenAIRE,network tomography,OpenAlex,1.0,1,1,1,1.0
network tomography,OpenAlex,network tomography,OpenAIRE,1.0,1,1,1,1.0
proxemics,OpenAIRE,proxemics,OpenAlex,1.0,1,1,1,1.0
proxemics,OpenAlex,proxemics,OpenAIRE,1.0,1,1,1,1.0
ethnocentrism,OpenAIRE,ethnocentrism,OpenAlex,1.0,2,3,2,0.6666666666666666
ethnocentrism,OpenAlex,ethnocentrism,OpenAIRE,1.0,3,2,2,0.6666666666666666
neuroevolution,OpenAlex,neuroevolution,OpenAIRE,1.0,6,7,5,0.625
relay,OpenAIRE,relay,OpenAlex,1.0,17,19,15,0.7142857142857143
relay,OpenAlex,relay,OpenAIRE,1.0,19,17,15,0.7142857142857143
water efficiency,OpenAIRE,rainwater harvesting,OpenAlex,0.9100063740599712,1,1,1,1.0
rainwater harvesting,OpenAIRE,rainwater harvesting,OpenAlex,1.0,1,1,1,1.0
rainwater harvesting,OpenAlex,water efficiency,OpenAIRE,0.9100063740599712,1,1,1,1.0
rainwater harvesting,OpenAlex,rainwater harvesting,OpenAIRE,1.0,1,1,1,1.0
virus latency,OpenAIRE,virus latency,OpenAlex,1.0,1,1,1,1.0
virus latency,OpenAlex,virus latency,OpenAIRE,1.0,1,1,1,1.0
second law of thermodynamics,OpenAIRE,second law of thermodynamics,OpenAlex,1.0,2,3,2,0.6666666666666666
second law of thermodynamics,OpenAlex,second law of thermodynamics,OpenAIRE,1.0,3,2,2,0.6666666666666666
balanced scorecard,OpenAlex,balanced scorecard,OpenAIRE,1.0,5,5,4,0.6666666666666666
protein quaternary structure,OpenAIRE,protein quaternary structure,OpenAlex,1.0,1,1,1,1.0
protein quaternary structure,OpenAlex,protein quaternary structure,OpenAIRE,1.0,1,1,1,1.0
ray tracing (physics),OpenAlex,ray tracing (graphics),OpenAIRE,0.981300832336266,6,9,6,0.6666666666666666
schwarzian derivative,OpenAIRE,schwarzian derivative,OpenAlex,1.0,2,2,2,1.0
schwarzian derivative,OpenAlex,schwarzian derivative,OpenAIRE,1.0,2,2,2,1.0
terror management theory,OpenAIRE,terror management theory,OpenAlex,1.0,2,3,2,0.6666666666666666
impossibility,OpenAIRE,impossibility,OpenAlex,1.0,5,8,5,0.625
terror management theory,OpenAlex,terror management theory,OpenAIRE,1.0,3,2,2,0.6666666666666666
physical abuse,OpenAIRE,physical abuse,OpenAlex,1.0,2,2,2,1.0
child sexual abuse,OpenAIRE,child sexual abuse,OpenAlex,1.0,3,4,3,0.75
physical abuse,OpenAlex,physical abuse,OpenAIRE,1.0,2,2,2,1.0
shannon–fano coding,OpenAlex,shannon–fano coding,OpenAIRE,1.0,5,8,5,0.625
molecular motor,OpenAIRE,molecular motor,OpenAlex,1.0,14,22,14,0.6363636363636364
molecular motor,OpenAlex,molecular motor,OpenAIRE,1.0,22,14,14,0.6363636363636364
neuroticism,OpenAlex,neuroticism,OpenAIRE,1.0,10,9,8,0.7272727272727273
autostereoscopy,OpenAIRE,autostereoscopy,OpenAlex,1.0,4,4,4,1.0
parallax,OpenAIRE,parallax,OpenAlex,1.0,10,13,10,0.7692307692307693
autostereoscopy,OpenAlex,autostereoscopy,OpenAIRE,1.0,4,4,4,1.0
topology optimization,OpenAIRE,topology optimization,OpenAlex,1.0,9,7,7,0.7777777777777778
topology optimization,OpenAlex,topology optimization,OpenAIRE,1.0,7,9,7,0.7777777777777778
projection pursuit,OpenAIRE,projection pursuit,OpenAlex,1.0,7,8,6,0.6666666666666666
forgetting,OpenAlex,forgetting,OpenAIRE,1.0,25,27,20,0.625
adaptive beamformer,OpenAIRE,adaptive beamformer,OpenAlex,1.0,15,13,11,0.6470588235294118
rumination,OpenAIRE,rumination,OpenAlex,1.0,7,7,6,0.75
rumination,OpenAlex,rumination,OpenAIRE,1.0,7,7,6,0.75
extrusion,OpenAIRE,extrusion,OpenAlex,1.0,3,3,3,1.0
extrusion,OpenAlex,extrusion,OpenAIRE,1.0,3,3,3,1.0
immersive technology,OpenAIRE,immersive technology,OpenAlex,1.0,1,1,1,1.0
immersive technology,OpenAlex,immersive technology,OpenAIRE,1.0,1,1,1,1.0
craving,OpenAIRE,craving,OpenAlex,1.0,3,3,3,1.0
estrous cycle,OpenAIRE,estrous cycle,OpenAlex,1.0,1,1,1,1.0
craving,OpenAlex,craving,OpenAIRE,1.0,3,3,3,1.0
estrous cycle,OpenAlex,estrous cycle,OpenAIRE,1.0,1,1,1,1.0
surface measurement,OpenAIRE,surface metrology,OpenAlex,0.9181161299428454,1,1,1,1.0
surface metrology,OpenAlex,surface measurement,OpenAIRE,0.9181161299428454,1,1,1,1.0
prognostics,OpenAIRE,prognostics,OpenAlex,1.0,13,14,12,0.8
prognostics,OpenAlex,prognostics,OpenAIRE,1.0,14,13,12,0.8
iterated local search,OpenAIRE,iterated local search,OpenAlex,1.0,1,1,1,1.0
iterated local search,OpenAlex,iterated local search,OpenAIRE,1.0,1,1,1,1.0
intension,OpenAIRE,intension,OpenAlex,1.0,2,2,2,1.0
intension,OpenAlex,intension,OpenAIRE,1.0,2,2,2,1.0
ministate,OpenAIRE,ministate,OpenAlex,1.0,3,2,2,0.6666666666666666
ministate,OpenAlex,ministate,OpenAIRE,1.0,2,3,2,0.6666666666666666
substring,OpenAIRE,substring,OpenAlex,1.0,4,4,4,1.0
substring,OpenAlex,substring,OpenAIRE,1.0,4,4,4,1.0
microfoundations,OpenAIRE,microfoundations,OpenAlex,1.0,6,6,5,0.7142857142857143
microfoundations,OpenAlex,microfoundations,OpenAIRE,1.0,6,6,5,0.7142857142857143
upgrade,OpenAIRE,upgrade,OpenAlex,1.0,3,3,3,1.0
diatomic molecule,OpenAIRE,diatomic molecule,OpenAlex,1.0,2,2,2,1.0
diatomic molecule,OpenAlex,diatomic molecule,OpenAIRE,1.0,2,2,2,1.0
upgrade,OpenAlex,upgrade,OpenAIRE,1.0,3,3,3,1.0
configuration entropy,OpenAIRE,configuration entropy,OpenAlex,1.0,1,1,1,1.0
configuration entropy,OpenAlex,configuration entropy,OpenAIRE,1.0,1,1,1,1.0
neural crest,OpenAIRE,neural crest,OpenAlex,1.0,1,1,1,1.0
neural crest,OpenAlex,neural crest,OpenAIRE,1.0,1,1,1,1.0
bonferroni correction,OpenAIRE,bonferroni correction,OpenAlex,1.0,12,11,9,0.6428571428571429
bonferroni correction,OpenAlex,bonferroni correction,OpenAIRE,1.0,11,12,9,0.6428571428571429
active disturbance rejection control,OpenAIRE,active disturbance rejection control,OpenAlex,1.0,3,3,3,1.0
differentiator,OpenAIRE,differentiator,OpenAlex,1.0,6,6,6,1.0
active disturbance rejection control,OpenAlex,active disturbance rejection control,OpenAIRE,1.0,3,3,3,1.0
differentiator,OpenAlex,differentiator,OpenAIRE,1.0,6,6,6,1.0
fear appeal,OpenAIRE,fear appeal,OpenAlex,1.0,2,3,2,0.6666666666666666
fear appeal,OpenAlex,fear appeal,OpenAIRE,1.0,3,2,2,0.6666666666666666
sense of community,OpenAIRE,sense of community,OpenAlex,1.0,6,7,5,0.625
sense of community,OpenAlex,sense of community,OpenAIRE,1.0,7,6,5,0.625
cepstrum,OpenAIRE,cepstrum,OpenAlex,1.0,5,6,5,0.8333333333333334
cepstrum,OpenAlex,cepstrum,OpenAIRE,1.0,6,5,5,0.8333333333333334
family income,OpenAIRE,family income,OpenAlex,1.0,2,2,2,1.0
family income,OpenAlex,family income,OpenAIRE,1.0,2,2,2,1.0
social information processing,OpenAIRE,social information processing,OpenAlex,1.0,2,3,2,0.6666666666666666
social information processing,OpenAlex,social information processing,OpenAIRE,1.0,3,2,2,0.6666666666666666
emotive,OpenAIRE,emotive,OpenAlex,1.0,7,7,6,0.75
emotive,OpenAlex,emotive,OpenAIRE,1.0,7,7,6,0.75
biplot,OpenAIRE,biplot,OpenAlex,1.0,4,5,4,0.8
biplot,OpenAlex,biplot,OpenAIRE,1.0,5,4,4,0.8
posttraumatic growth,OpenAIRE,posttraumatic growth,OpenAlex,1.0,3,2,2,0.6666666666666666
flock,OpenAIRE,flock,OpenAlex,1.0,4,3,3,0.75
flock,OpenAlex,flock,OpenAIRE,1.0,3,4,3,0.75
impossibility,OpenAlex,impossibility,OpenAIRE,1.0,8,5,5,0.625
chloroform,OpenAIRE,acetone,OpenAlex,1.0000000072628608,1,1,1,1.0
chloroform,OpenAIRE,chloroform,OpenAlex,1.0,1,1,1,1.0
diethyl ether,OpenAIRE,diethyl ether,OpenAlex,1.0,1,1,1,1.0
methanol,OpenAIRE,methanol,OpenAlex,1.0,3,2,2,0.6666666666666666
chlorophyll b,OpenAIRE,chlorophyll b,OpenAlex,1.0,1,1,1,1.0
chlorophyll b,OpenAlex,chlorophyll b,OpenAIRE,1.0,1,1,1,1.0
chloroform,OpenAlex,chloroform,OpenAIRE,1.0,1,1,1,1.0
acetone,OpenAlex,chloroform,OpenAIRE,1.0000000072628608,1,1,1,1.0
methanol,OpenAlex,methanol,OpenAIRE,1.0,2,3,2,0.6666666666666666
diethyl ether,OpenAlex,diethyl ether,OpenAIRE,1.0,1,1,1,1.0
hand geometry,OpenAlex,hand geometry,OpenAIRE,1.0,2,3,2,0.6666666666666666
sexual dimorphism,OpenAIRE,sexual dimorphism,OpenAlex,1.0,8,7,7,0.875
sexual dimorphism,OpenAlex,sexual dimorphism,OpenAIRE,1.0,7,8,7,0.875
homeotropic alignment,OpenAIRE,homeotropic alignment,OpenAlex,1.0,1,1,1,1.0
homeotropic alignment,OpenAlex,homeotropic alignment,OpenAIRE,1.0,1,1,1,1.0
angelman syndrome,OpenAIRE,angelman syndrome,OpenAlex,1.0,1,1,1,1.0
angelman syndrome,OpenAlex,angelman syndrome,OpenAIRE,1.0,1,1,1,1.0
traffic congestion reconstruction with kerner's three-phase theory,OpenAIRE,traffic congestion reconstruction with kerner's three-phase theory,OpenAlex,1.0,3,3,3,1.0
traffic congestion reconstruction with kerner's three-phase theory,OpenAlex,traffic congestion reconstruction with kerner's three-phase theory,OpenAIRE,1.0,3,3,3,1.0
landslide,OpenAlex,landslide,OpenAIRE,1.0,24,20,20,0.8333333333333334
binocular rivalry,OpenAIRE,binocular rivalry,OpenAlex,1.0,8,7,7,0.875
monocular rivalry,OpenAIRE,binocular rivalry,OpenAlex,1.0000000293660385,6,7,6,0.8571428571428571
ocular dominance,OpenAIRE,ocular dominance,OpenAlex,1.0,10,13,9,0.6428571428571429
binocular rivalry,OpenAlex,binocular rivalry,OpenAIRE,1.0,7,8,7,0.875
binocular rivalry,OpenAlex,monocular rivalry,OpenAIRE,1.0000000293660385,7,6,6,0.8571428571428571
earth structure,OpenAIRE,earth structure,OpenAlex,1.0,1,1,1,1.0
vertical seismic profile,OpenAIRE,vertical seismic profile,OpenAlex,1.0,1,1,1,1.0
earth structure,OpenAlex,earth structure,OpenAIRE,1.0,1,1,1,1.0
vertical seismic profile,OpenAlex,vertical seismic profile,OpenAIRE,1.0,1,1,1,1.0
vegetation type,OpenAIRE,vegetation type,OpenAlex,1.0,1,1,1,1.0
vegetation type,OpenAlex,vegetation type,OpenAIRE,1.0,1,1,1,1.0
lexicalization,OpenAIRE,lexicalization,OpenAlex,1.0,2,2,2,1.0
realisation,OpenAIRE,realisation,OpenAlex,1.0,2,3,2,0.6666666666666666
lexicalization,OpenAlex,lexicalization,OpenAIRE,1.0,2,2,2,1.0
realisation,OpenAlex,realisation,OpenAIRE,1.0,3,2,2,0.6666666666666666
schistosomiasis,OpenAIRE,schistosomiasis,OpenAlex,1.0,1,1,1,1.0
schistosomiasis,OpenAlex,schistosomiasis,OpenAIRE,1.0,1,1,1,1.0
document layout analysis,OpenAIRE,document layout analysis,OpenAlex,1.0,2,3,2,0.6666666666666666
thematic analysis,OpenAIRE,thematic analysis,OpenAlex,1.0,10,11,8,0.6153846153846154
thematic analysis,OpenAlex,thematic analysis,OpenAIRE,1.0,11,10,8,0.6153846153846154
shaker,OpenAIRE,shaker,OpenAlex,1.0,1,1,1,1.0
energy harvesting,OpenAIRE,energy harvesting,OpenAlex,1.0,16,19,15,0.75
shaker,OpenAlex,shaker,OpenAIRE,1.0,1,1,1,1.0
energy harvesting,OpenAlex,energy harvesting,OpenAIRE,1.0,19,16,15,0.75
neuroticism,OpenAIRE,neuroticism,OpenAlex,1.0,9,10,8,0.7272727272727273
systematic evolution of ligands by exponential enrichment,OpenAIRE,systematic evolution of ligands by exponential enrichment,OpenAlex,1.0,1,1,1,1.0
oligonucleotide,OpenAIRE,oligonucleotide,OpenAlex,1.0,5,7,5,0.7142857142857143
oligonucleotide,OpenAlex,oligonucleotide,OpenAIRE,1.0,7,5,5,0.7142857142857143
systematic evolution of ligands by exponential enrichment,OpenAlex,systematic evolution of ligands by exponential enrichment,OpenAIRE,1.0,1,1,1,1.0
wsdma,OpenAIRE,wsdma,OpenAlex,1.0,1,1,1,1.0
wsdma,OpenAlex,wsdma,OpenAIRE,1.0,1,1,1,1.0
lottery,OpenAIRE,lottery,OpenAlex,1.0,4,6,4,0.6666666666666666
lottery,OpenAlex,lottery,OpenAIRE,1.0,6,4,4,0.6666666666666666
dispatchable generation,OpenAIRE,dispatchable generation,OpenAlex,1.0,4,4,4,1.0
dispatchable generation,OpenAlex,dispatchable generation,OpenAIRE,1.0,4,4,4,1.0
kronecker product,OpenAIRE,kronecker product,OpenAlex,1.0,3,3,3,1.0
kronecker product,OpenAlex,kronecker product,OpenAIRE,1.0,3,3,3,1.0
symbolic data analysis,OpenAIRE,symbolic data analysis,OpenAlex,1.0,4,6,4,0.6666666666666666
symbolic data analysis,OpenAlex,symbolic data analysis,OpenAIRE,1.0,6,4,4,0.6666666666666666
human reliability,OpenAIRE,human reliability,OpenAlex,1.0,1,1,1,1.0
human reliability,OpenAlex,human reliability,OpenAIRE,1.0,1,1,1,1.0
supramarginal gyrus,OpenAIRE,supramarginal gyrus,OpenAlex,1.0,2,3,2,0.6666666666666666
supramarginal gyrus,OpenAlex,supramarginal gyrus,OpenAIRE,1.0,3,2,2,0.6666666666666666
mellin transform,OpenAIRE,mellin transform,OpenAlex,1.0,1,1,1,1.0
two-sided laplace transform,OpenAIRE,two-sided laplace transform,OpenAlex,1.0,1,1,1,1.0
mellin transform,OpenAlex,mellin transform,OpenAIRE,1.0,1,1,1,1.0
two-sided laplace transform,OpenAlex,two-sided laplace transform,OpenAIRE,1.0,1,1,1,1.0
akaike information criterion,OpenAIRE,akaike information criterion,OpenAlex,1.0,32,32,28,0.7777777777777778
akaike information criterion,OpenAlex,akaike information criterion,OpenAIRE,1.0,32,32,28,0.7777777777777778
restoration ecology,OpenAIRE,restoration ecology,OpenAlex,1.0,2,2,2,1.0
restoration ecology,OpenAlex,restoration ecology,OpenAIRE,1.0,2,2,2,1.0
mhealth,OpenAIRE,mhealth,OpenAlex,1.0,2,3,2,0.6666666666666666
ehealth,OpenAIRE,ehealth,OpenAlex,1.0,2,3,2,0.6666666666666666
ehealth,OpenAlex,ehealth,OpenAIRE,1.0,3,2,2,0.6666666666666666
mhealth,OpenAlex,mhealth,OpenAIRE,1.0,3,2,2,0.6666666666666666
sustainable tourism,OpenAIRE,sustainable tourism,OpenAlex,1.0,4,3,3,0.75
sustainable tourism,OpenAlex,sustainable tourism,OpenAIRE,1.0,3,4,3,0.75
norwegian,OpenAIRE,norwegian,OpenAlex,1.0,2,2,2,1.0
norwegian,OpenAlex,norwegian,OpenAIRE,1.0,2,2,2,1.0
quartile,OpenAIRE,quartile,OpenAlex,1.0,1,1,1,1.0
quartile,OpenAlex,quartile,OpenAIRE,1.0,1,1,1,1.0
dock,OpenAIRE,dock,OpenAlex,1.0,5,6,5,0.8333333333333334
dock,OpenAlex,dock,OpenAIRE,1.0,6,5,5,0.8333333333333334
interim,OpenAIRE,interim,OpenAlex,1.0,4,5,4,0.8
interim,OpenAlex,interim,OpenAIRE,1.0,5,4,4,0.8
contourlet,OpenAIRE,contourlet,OpenAlex,1.0,7,6,5,0.625
contourlet,OpenAlex,contourlet,OpenAIRE,1.0,6,7,5,0.625
supply chain risk management,OpenAlex,supply chain risk management,OpenAIRE,1.0,25,22,18,0.6206896551724138
joystick,OpenAIRE,joystick,OpenAlex,1.0,3,3,3,1.0
joystick,OpenAlex,joystick,OpenAIRE,1.0,3,3,3,1.0
odometry,OpenAIRE,odometry,OpenAlex,1.0,8,12,8,0.6666666666666666
visual odometry,OpenAIRE,visual odometry,OpenAlex,1.0,16,12,11,0.6470588235294118
immunotherapy,OpenAIRE,immunotherapy,OpenAlex,1.0,3,3,3,1.0
immunotherapy,OpenAlex,immunotherapy,OpenAIRE,1.0,3,3,3,1.0
postmarketing surveillance,OpenAIRE,postmarketing surveillance,OpenAlex,1.0,1,1,1,1.0
drug withdrawal,OpenAIRE,drug withdrawal,OpenAlex,1.0,1,1,1,1.0
prescription drug,OpenAIRE,prescription drug,OpenAlex,1.0,1,1,1,1.0
prescription drug,OpenAlex,prescription drug,OpenAIRE,1.0,1,1,1,1.0
postmarketing surveillance,OpenAlex,postmarketing surveillance,OpenAIRE,1.0,1,1,1,1.0
drug withdrawal,OpenAlex,drug withdrawal,OpenAIRE,1.0,1,1,1,1.0
ray tracing (graphics),OpenAIRE,ray tracing (physics),OpenAlex,0.981300832336266,9,6,6,0.6666666666666666
project charter,OpenAIRE,project charter,OpenAlex,1.0,8,5,5,0.625
project charter,OpenAlex,project charter,OpenAIRE,1.0,5,8,5,0.625
spinocerebellar ataxias,OpenAIRE,spinocerebellar ataxia,OpenAlex,0.999999985098573,1,1,1,1.0
spinocerebellar ataxia,OpenAIRE,spinocerebellar ataxia,OpenAlex,1.0,1,1,1,1.0
ataxia,OpenAIRE,ataxia,OpenAlex,1.0,1,1,1,1.0
ataxia,OpenAlex,ataxia,OpenAIRE,1.0,1,1,1,1.0
spinocerebellar ataxia,OpenAlex,spinocerebellar ataxias,OpenAIRE,0.999999985098573,1,1,1,1.0
spinocerebellar ataxia,OpenAlex,spinocerebellar ataxia,OpenAIRE,1.0,1,1,1,1.0
nonsynonymous substitution,OpenAIRE,nonsynonymous substitution,OpenAlex,1.0,17,20,16,0.7619047619047619
mras,OpenAIRE,mras,OpenAlex,1.0,1,1,1,1.0
mras,OpenAlex,mras,OpenAIRE,1.0,1,1,1,1.0
resource distribution,OpenAIRE,resource distribution,OpenAlex,1.0,1,1,1,1.0
resource distribution,OpenAlex,resource distribution,OpenAIRE,1.0,1,1,1,1.0
memristor,OpenAIRE,memristor,OpenAlex,1.0,27,27,26,0.9285714285714286
memristor,OpenAlex,memristor,OpenAIRE,1.0,27,27,26,0.9285714285714286
subconscious,OpenAIRE,subconscious,OpenAlex,1.0,4,5,4,0.8
subconscious,OpenAlex,subconscious,OpenAIRE,1.0,5,4,4,0.8
cytochrome b,OpenAIRE,cytochrome b,OpenAlex,1.0,1,1,1,1.0
cytochrome b,OpenAlex,cytochrome b,OpenAIRE,1.0,1,1,1,1.0
optical coherence tomography,OpenAIRE,optical coherence tomography,OpenAlex,1.0,23,25,21,0.7777777777777778
voltage droop,OpenAIRE,voltage droop,OpenAlex,1.0,23,27,22,0.7857142857142857
voltage droop,OpenAlex,voltage droop,OpenAIRE,1.0,27,23,22,0.7857142857142857
satisficing,OpenAlex,satisficing,OpenAIRE,1.0,12,13,10,0.6666666666666666
mentalization,OpenAIRE,mentalization,OpenAlex,1.0,3,4,3,0.75
mentalization,OpenAlex,mentalization,OpenAIRE,1.0,4,3,3,0.75
piezoresistive effect,OpenAIRE,piezoresistive effect,OpenAlex,1.0,3,4,3,0.75
piezoresistive effect,OpenAlex,piezoresistive effect,OpenAIRE,1.0,4,3,3,0.75
siderophores,OpenAIRE,siderophore,OpenAlex,0.999999940577226,1,1,1,1.0
siderophore,OpenAIRE,siderophore,OpenAlex,1.0,1,1,1,1.0
virulence,OpenAIRE,virulence,OpenAlex,1.0,12,8,8,0.6666666666666666
siderophore,OpenAlex,siderophore,OpenAIRE,1.0,1,1,1,1.0
siderophore,OpenAlex,siderophores,OpenAIRE,0.999999940577226,1,1,1,1.0
inter frame,OpenAIRE,inter frame,OpenAlex,1.0,3,4,3,0.75
inter frame,OpenAlex,inter frame,OpenAIRE,1.0,4,3,3,0.75
curare,OpenAIRE,curare,OpenAlex,1.0,1,1,1,1.0
carbachol,OpenAIRE,carbachol,OpenAlex,1.0,1,1,1,1.0
carbachol,OpenAlex,carbachol,OpenAIRE,1.0,1,1,1,1.0
curare,OpenAlex,curare,OpenAIRE,1.0,1,1,1,1.0
column generation,OpenAIRE,column generation,OpenAlex,1.0,2,3,2,0.6666666666666666
column generation,OpenAlex,column generation,OpenAIRE,1.0,3,2,2,0.6666666666666666
counting problem,OpenAIRE,counting problem,OpenAlex,1.0,4,3,3,0.75
counting problem,OpenAlex,counting problem,OpenAIRE,1.0,3,4,3,0.75
primary productivity,OpenAIRE,primary productivity,OpenAlex,1.0,1,1,1,1.0
primary productivity,OpenAlex,primary productivity,OpenAIRE,1.0,1,1,1,1.0
nonholonomic system,OpenAIRE,nonholonomic system,OpenAlex,1.0,23,24,20,0.7407407407407407
statics,OpenAIRE,statics,OpenAlex,1.0,2,2,2,1.0
wrench,OpenAIRE,wrench,OpenAlex,1.0,2,2,2,1.0
wrench,OpenAlex,wrench,OpenAIRE,1.0,2,2,2,1.0
statics,OpenAlex,statics,OpenAIRE,1.0,2,2,2,1.0
critical success factor,OpenAIRE,critical success factor,OpenAlex,1.0,8,5,5,0.625
critical success factor,OpenAlex,critical success factor,OpenAIRE,1.0,5,8,5,0.625
inverted pendulum,OpenAlex,inverted pendulum,OpenAIRE,1.0,25,19,19,0.76
bin packing problem,OpenAIRE,bin packing problem,OpenAlex,1.0,2,2,2,1.0
bin packing problem,OpenAlex,bin packing problem,OpenAIRE,1.0,2,2,2,1.0
peer feedback,OpenAlex,peer feedback,OpenAIRE,1.0,11,13,10,0.7142857142857143
duty cycle,OpenAlex,duty cycle,OpenAIRE,1.0,9,7,7,0.7777777777777778
placenta,OpenAIRE,placenta,OpenAlex,1.0,1,1,1,1.0
placenta,OpenAlex,placenta,OpenAIRE,1.0,1,1,1,1.0
windmill,OpenAIRE,windmill,OpenAlex,1.0,1,1,1,1.0
windmill,OpenAlex,windmill,OpenAIRE,1.0,1,1,1,1.0
euler angles,OpenAIRE,euler angles,OpenAlex,1.0,4,3,3,0.75
euler angles,OpenAlex,euler angles,OpenAIRE,1.0,3,4,3,0.75
chrominance,OpenAIRE,chrominance,OpenAlex,1.0,4,5,4,0.8
perovskite (structure),OpenAIRE,perovskite (structure),OpenAlex,1.0,4,5,4,0.8
perovskite (structure),OpenAlex,perovskite (structure),OpenAIRE,1.0,5,4,4,0.8
underdetermined system,OpenAIRE,underdetermined system,OpenAlex,1.0,13,12,12,0.9230769230769232
underdetermined system,OpenAlex,underdetermined system,OpenAIRE,1.0,12,13,12,0.9230769230769232
microlens,OpenAIRE,microlens,OpenAlex,1.0,2,3,2,0.6666666666666666
lipid droplet,OpenAIRE,lipid droplet,OpenAlex,1.0,1,1,1,1.0
lipid droplet,OpenAlex,lipid droplet,OpenAIRE,1.0,1,1,1,1.0
fossil record,OpenAIRE,fossil record,OpenAlex,1.0,2,2,2,1.0
fossil record,OpenAlex,fossil record,OpenAIRE,1.0,2,2,2,1.0
bacteriophage mu,OpenAIRE,bacteriophage mu,OpenAlex,1.0,1,1,1,1.0
transposable element,OpenAlex,transposable element,OpenAIRE,1.0,14,14,12,0.75
bacteriophage mu,OpenAlex,bacteriophage mu,OpenAIRE,1.0,1,1,1,1.0
upper ontology,OpenAIRE,upper ontology,OpenAlex,1.0,10,8,7,0.6363636363636364
upper ontology,OpenAlex,upper ontology,OpenAIRE,1.0,8,10,7,0.6363636363636364
pdz domain,OpenAIRE,pdz domain,OpenAlex,1.0,1,1,1,1.0
pdz domain,OpenAlex,pdz domain,OpenAIRE,1.0,1,1,1,1.0
reptation,OpenAIRE,reptation,OpenAlex,1.0,2,2,2,1.0
molecular mass,OpenAIRE,molecular mass,OpenAlex,1.0,1,1,1,1.0
molecular mass,OpenAlex,molecular mass,OpenAIRE,1.0,1,1,1,1.0
reptation,OpenAlex,reptation,OpenAIRE,1.0,2,2,2,1.0
nanocrystalline material,OpenAIRE,nanocrystalline material,OpenAlex,1.0,4,5,4,0.8
nanocrystalline material,OpenAlex,nanocrystalline material,OpenAIRE,1.0,5,4,4,0.8
