Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
cutting force,OpenAIRE,end milling,OpenAlex,0.506129530642863,1,1,1,1.0
end milling,OpenAlex,cutting force,OpenAIRE,0.506129530642863,1,1,1,1.0
nonsynonymous substitution,OpenAlex,nonsynonymous substitution,OpenAIRE,1.0,20,17,16,0.7619047619047619
regulatory focus theory,OpenAIRE,regulatory focus theory,OpenAlex,1.0,5,6,5,0.8333333333333334
regulatory focus theory,OpenAlex,regulatory focus theory,OpenAIRE,1.0,6,5,5,0.8333333333333334
clearing,OpenAIRE,clearing,OpenAlex,1.0,2,2,2,1.0
counterparty,OpenAIRE,counterparty,OpenAlex,1.0,1,1,1,1.0
notional amount,OpenAIRE,notional amount,OpenAlex,1.0,3,3,3,1.0
credit default swap,OpenAIRE,credit derivative,OpenAlex,0.7540237608782697,1,1,1,1.0
credit default swap,OpenAIRE,credit default swap,OpenAlex,1.0,1,1,1,1.0
credit default swap,OpenAIRE,credit reference,OpenAlex,0.7613542435791758,1,1,1,1.0
futures contract,OpenAIRE,futures contract,OpenAlex,1.0,14,18,13,0.6842105263157895
credit reference,OpenAlex,credit default swap,OpenAIRE,0.7613542435791758,1,1,1,1.0
credit derivative,OpenAlex,credit default swap,OpenAIRE,0.7540237608782697,1,1,1,1.0
credit default swap,OpenAlex,credit default swap,OpenAIRE,1.0,1,1,1,1.0
clearing,OpenAlex,clearing,OpenAIRE,1.0,2,2,2,1.0
counterparty,OpenAlex,counterparty,OpenAIRE,1.0,1,1,1,1.0
notional amount,OpenAlex,notional amount,OpenAIRE,1.0,3,3,3,1.0
damage control,OpenAIRE,damage control,OpenAlex,1.0,1,1,1,1.0
acidosis,OpenAIRE,damage control surgery,OpenAlex,0.6450208279949192,1,1,1,1.0
gunshot wound,OpenAIRE,damage control surgery,OpenAlex,0.4559666167743674,1,1,1,1.0
blood coagulation disorders,OpenAIRE,damage control surgery,OpenAlex,0.6580452847988608,1,1,1,1.0
damage control laparotomy,OpenAIRE,damage control surgery,OpenAlex,0.999999973141095,1,1,1,1.0
damage control surgery,OpenAIRE,damage control surgery,OpenAlex,1.0,1,1,1,1.0
damage control,OpenAlex,damage control,OpenAIRE,1.0,1,1,1,1.0
damage control surgery,OpenAlex,damage control laparotomy,OpenAIRE,0.999999973141095,1,1,1,1.0
damage control surgery,OpenAlex,blood coagulation disorders,OpenAIRE,0.6580452847988608,1,1,1,1.0
damage control surgery,OpenAlex,damage control surgery,OpenAIRE,1.0,1,1,1,1.0
damage control surgery,OpenAlex,gunshot wound,OpenAIRE,0.4559666167743674,1,1,1,1.0
damage control surgery,OpenAlex,acidosis,OpenAIRE,0.6450208279949192,1,1,1,1.0
distributed feedback laser,OpenAIRE,laser diode,OpenAlex,0.7636956804523781,1,1,1,1.0
laser diode,OpenAlex,distributed feedback laser,OpenAIRE,0.7636956804523781,1,1,1,1.0
mean free path,OpenAIRE,mean free path,OpenAlex,1.0,2,3,2,0.6666666666666666
mean free path,OpenAlex,mean free path,OpenAIRE,1.0,3,2,2,0.6666666666666666
evening,OpenAIRE,evening,OpenAlex,1.0,1,1,1,1.0
evening,OpenAlex,evening,OpenAIRE,1.0,1,1,1,1.0
total cost of ownership,OpenAIRE,total cost of ownership,OpenAlex,1.0,2,2,2,1.0
total cost of ownership,OpenAlex,total cost of ownership,OpenAIRE,1.0,2,2,2,1.0
staring,OpenAIRE,staring,OpenAlex,1.0,1,1,1,1.0
staring,OpenAlex,staring,OpenAIRE,1.0,1,1,1,1.0
electrospray ionization,OpenAIRE,electrospray,OpenAlex,0.8482108819015413,2,3,2,0.6666666666666666
electrospray,OpenAlex,electrospray ionization,OpenAIRE,0.8482108819015413,3,2,2,0.6666666666666666
dephasing,OpenAIRE,dephasing,OpenAlex,1.0,6,7,6,0.8571428571428571
flux qubit,OpenAIRE,flux qubit,OpenAlex,1.0,4,4,4,1.0
charge qubit,OpenAIRE,charge qubit,OpenAlex,1.0,3,3,3,1.0
flux qubit,OpenAlex,flux qubit,OpenAIRE,1.0,4,4,4,1.0
charge qubit,OpenAlex,charge qubit,OpenAIRE,1.0,3,3,3,1.0
plotter,OpenAIRE,plotter,OpenAlex,1.0,2,3,2,0.6666666666666666
plotter,OpenAlex,plotter,OpenAIRE,1.0,3,2,2,0.6666666666666666
network tomography,OpenAIRE,network tomography,OpenAlex,1.0,1,1,1,1.0
network tomography,OpenAlex,network tomography,OpenAIRE,1.0,1,1,1,1.0
proxemics,OpenAIRE,proxemics,OpenAlex,1.0,1,1,1,1.0
proxemics,OpenAlex,proxemics,OpenAIRE,1.0,1,1,1,1.0
ethnocentrism,OpenAIRE,ethnocentrism,OpenAlex,1.0,2,3,2,0.6666666666666666
ethnocentrism,OpenAlex,ethnocentrism,OpenAIRE,1.0,3,2,2,0.6666666666666666
neuroevolution,OpenAlex,neuroevolution,OpenAIRE,1.0,6,7,5,0.625
relay,OpenAIRE,relay,OpenAlex,1.0,17,19,15,0.7142857142857143
relay,OpenAlex,relay,OpenAIRE,1.0,19,17,15,0.7142857142857143
rain,OpenAIRE,rainwater harvesting,OpenAlex,0.484443579875059,1,1,1,1.0
sustainable urban water systems,OpenAIRE,rainwater harvesting,OpenAlex,0.8271545479268865,1,1,1,1.0
water efficiency,OpenAIRE,rainwater harvesting,OpenAlex,0.9100063740599712,1,1,1,1.0
rainwater harvesting,OpenAIRE,rainwater harvesting,OpenAlex,1.0,1,1,1,1.0
rainwater harvesting,OpenAlex,water efficiency,OpenAIRE,0.9100063740599712,1,1,1,1.0
rainwater harvesting,OpenAlex,sustainable urban water systems,OpenAIRE,0.8271545479268865,1,1,1,1.0
rainwater harvesting,OpenAlex,rain,OpenAIRE,0.484443579875059,1,1,1,1.0
rainwater harvesting,OpenAlex,rainwater harvesting,OpenAIRE,1.0,1,1,1,1.0
antiviral agents,OpenAIRE,antiretroviral therapy,OpenAlex,0.7006816678988955,3,2,2,0.6666666666666666
virus latency,OpenAIRE,virus latency,OpenAlex,1.0,1,1,1,1.0
antiretroviral therapy,OpenAlex,antiviral agents,OpenAIRE,0.7006816678988955,2,3,2,0.6666666666666666
virus latency,OpenAlex,virus latency,OpenAIRE,1.0,1,1,1,1.0
second law of thermodynamics,OpenAIRE,second law of thermodynamics,OpenAlex,1.0,2,3,2,0.6666666666666666
second law of thermodynamics,OpenAlex,second law of thermodynamics,OpenAIRE,1.0,3,2,2,0.6666666666666666
balanced scorecard,OpenAlex,balanced scorecard,OpenAIRE,1.0,5,5,4,0.6666666666666666
protein quaternary structure,OpenAIRE,protein quaternary structure,OpenAlex,1.0,1,1,1,1.0
protein quaternary structure,OpenAlex,protein quaternary structure,OpenAIRE,1.0,1,1,1,1.0
ray tracing (physics),OpenAlex,ray tracing (graphics),OpenAIRE,0.981300832336266,6,9,6,0.6666666666666666
schwarzian derivative,OpenAIRE,schwarzian derivative,OpenAlex,1.0,2,2,2,1.0
schwarzian derivative,OpenAlex,schwarzian derivative,OpenAIRE,1.0,2,2,2,1.0
terror management theory,OpenAIRE,terror management theory,OpenAlex,1.0,2,3,2,0.6666666666666666
impossibility,OpenAIRE,impossibility,OpenAlex,1.0,5,8,5,0.625
terror management theory,OpenAIRE,mortality salience,OpenAlex,0.6888520026122357,2,2,2,1.0
mortality salience,OpenAlex,terror management theory,OpenAIRE,0.6888520026122357,2,2,2,1.0
terror management theory,OpenAlex,terror management theory,OpenAIRE,1.0,3,2,2,0.6666666666666666
model composition,OpenAIRE,domain model,OpenAlex,0.8273792084959954,1,1,1,1.0
domain model,OpenAlex,model composition,OpenAIRE,0.8273792084959954,1,1,1,1.0
physical abuse,OpenAIRE,physical abuse,OpenAlex,1.0,2,2,2,1.0
child sexual abuse,OpenAIRE,child sexual abuse,OpenAlex,1.0,3,4,3,0.75
physical abuse,OpenAlex,physical abuse,OpenAIRE,1.0,2,2,2,1.0
shannon–fano coding,OpenAlex,shannon–fano coding,OpenAIRE,1.0,5,8,5,0.625
molecular motor,OpenAIRE,molecular motor,OpenAlex,1.0,14,22,14,0.6363636363636364
molecular motor,OpenAlex,molecular motor,OpenAIRE,1.0,22,14,14,0.6363636363636364
neuroticism,OpenAlex,neuroticism,OpenAIRE,1.0,10,9,8,0.7272727272727273
autostereoscopy,OpenAIRE,autostereoscopy,OpenAlex,1.0,4,4,4,1.0
parallax,OpenAIRE,parallax,OpenAlex,1.0,10,13,10,0.7692307692307693
autostereoscopy,OpenAlex,autostereoscopy,OpenAIRE,1.0,4,4,4,1.0
topology optimization,OpenAIRE,topology optimization,OpenAlex,1.0,9,7,7,0.7777777777777778
topology optimization,OpenAlex,topology optimization,OpenAIRE,1.0,7,9,7,0.7777777777777778
balance disorders,OpenAIRE,balance training,OpenAlex,0.7754115361607057,1,1,1,1.0
balance training,OpenAlex,balance disorders,OpenAIRE,0.7754115361607057,1,1,1,1.0
projection pursuit,OpenAIRE,projection pursuit,OpenAlex,1.0,7,8,6,0.6666666666666666
balance of nature,OpenAIRE,environmental social science,OpenAlex,0.6497046392219415,1,1,1,1.0
ecological anthropology,OpenAIRE,applied ecology,OpenAlex,0.823528869332092,1,1,1,1.0
applied ecology,OpenAlex,ecological anthropology,OpenAIRE,0.823528869332092,1,1,1,1.0
environmental social science,OpenAlex,balance of nature,OpenAIRE,0.6497046392219415,1,1,1,1.0
forgetting,OpenAlex,forgetting,OpenAIRE,1.0,25,27,20,0.625
adaptive beamformer,OpenAIRE,adaptive beamformer,OpenAlex,1.0,15,13,11,0.6470588235294118
rumination,OpenAIRE,rumination,OpenAlex,1.0,7,7,6,0.75
rumination,OpenAlex,rumination,OpenAIRE,1.0,7,7,6,0.75
extrusion,OpenAIRE,extrusion,OpenAlex,1.0,3,3,3,1.0
equal channel angular extrusion,OpenAlex,extrusion,OpenAIRE,0.8074530743436553,2,3,2,0.6666666666666666
extrusion,OpenAlex,extrusion,OpenAIRE,1.0,3,3,3,1.0
immersive technology,OpenAIRE,immersive technology,OpenAlex,1.0,1,1,1,1.0
immersive technology,OpenAlex,immersive technology,OpenAIRE,1.0,1,1,1,1.0
craving,OpenAIRE,craving,OpenAlex,1.0,3,3,3,1.0
estrous cycle,OpenAIRE,estrous cycle,OpenAlex,1.0,1,1,1,1.0
craving,OpenAlex,craving,OpenAIRE,1.0,3,3,3,1.0
estrous cycle,OpenAlex,estrous cycle,OpenAIRE,1.0,1,1,1,1.0
surface measurement,OpenAIRE,surface metrology,OpenAlex,0.9181161299428454,1,1,1,1.0
surface metrology,OpenAlex,surface measurement,OpenAIRE,0.9181161299428454,1,1,1,1.0
prognostics,OpenAIRE,prognostics,OpenAlex,1.0,13,14,12,0.8
prognostics,OpenAlex,prognostics,OpenAIRE,1.0,14,13,12,0.8
"metaheuristics, local search, combinatorial optimization",OpenAIRE,iterated local search,OpenAlex,0.8132748547577504,1,1,1,1.0
iterated local search,OpenAIRE,iterated local search,OpenAlex,1.0,1,1,1,1.0
iterated local search,OpenAlex,iterated local search,OpenAIRE,1.0,1,1,1,1.0
iterated local search,OpenAlex,"metaheuristics, local search, combinatorial optimization",OpenAIRE,0.8132748547577504,1,1,1,1.0
intension,OpenAIRE,intension,OpenAlex,1.0,2,2,2,1.0
intension,OpenAlex,intension,OpenAIRE,1.0,2,2,2,1.0
ministate,OpenAIRE,ministate,OpenAlex,1.0,3,2,2,0.6666666666666666
ministate,OpenAlex,ministate,OpenAIRE,1.0,2,3,2,0.6666666666666666
substring,OpenAIRE,substring,OpenAlex,1.0,4,4,4,1.0
substring,OpenAlex,substring,OpenAIRE,1.0,4,4,4,1.0
microfoundations,OpenAIRE,microfoundations,OpenAlex,1.0,6,6,5,0.7142857142857143
microfoundations,OpenAlex,microfoundations,OpenAIRE,1.0,6,6,5,0.7142857142857143
coronary care units,OpenAIRE,inpatient care,OpenAlex,0.8300976189300254,1,1,1,1.0
inpatient care,OpenAlex,coronary care units,OpenAIRE,0.8300976189300254,1,1,1,1.0
upgrade,OpenAIRE,upgrade,OpenAlex,1.0,3,3,3,1.0
diatomic molecule,OpenAIRE,diatomic molecule,OpenAlex,1.0,2,2,2,1.0
diatomic molecule,OpenAlex,diatomic molecule,OpenAIRE,1.0,2,2,2,1.0
upgrade,OpenAlex,upgrade,OpenAIRE,1.0,3,3,3,1.0
discrete symmetry,OpenAIRE,configuration entropy,OpenAlex,0.7761772020558184,1,1,1,1.0
configuration entropy,OpenAIRE,configuration entropy,OpenAlex,1.0,1,1,1,1.0
configuration entropy,OpenAlex,configuration entropy,OpenAIRE,1.0,1,1,1,1.0
configuration entropy,OpenAlex,discrete symmetry,OpenAIRE,0.7761772020558184,1,1,1,1.0
neural crest,OpenAIRE,neural crest,OpenAlex,1.0,1,1,1,1.0
neural crest,OpenAlex,neural crest,OpenAIRE,1.0,1,1,1,1.0
bonferroni correction,OpenAIRE,bonferroni correction,OpenAlex,1.0,12,11,9,0.6428571428571429
bonferroni correction,OpenAlex,bonferroni correction,OpenAIRE,1.0,11,12,9,0.6428571428571429
active disturbance rejection control,OpenAIRE,active disturbance rejection control,OpenAlex,1.0,3,3,3,1.0
differentiator,OpenAIRE,differentiator,OpenAlex,1.0,6,6,6,1.0
active disturbance rejection control,OpenAlex,active disturbance rejection control,OpenAIRE,1.0,3,3,3,1.0
differentiator,OpenAlex,differentiator,OpenAIRE,1.0,6,6,6,1.0
fear appeal,OpenAIRE,fear appeal,OpenAlex,1.0,2,3,2,0.6666666666666666
fear appeal,OpenAlex,fear appeal,OpenAIRE,1.0,3,2,2,0.6666666666666666
sense of community,OpenAIRE,sense of community,OpenAlex,1.0,6,7,5,0.625
sense of community,OpenAlex,sense of community,OpenAIRE,1.0,7,6,5,0.625
cepstrum,OpenAIRE,cepstrum,OpenAlex,1.0,5,6,5,0.8333333333333334
cepstrum,OpenAlex,cepstrum,OpenAIRE,1.0,6,5,5,0.8333333333333334
monetary transmission mechanism,OpenAIRE,inflation targeting,OpenAlex,0.7815425221040052,2,3,2,0.6666666666666666
inverse probability weighting,OpenAIRE,marginal structural model,OpenAlex,0.7557021267103662,3,4,3,0.75
marginal structural model,OpenAlex,inverse probability weighting,OpenAIRE,0.7557021267103662,4,3,3,0.75
family income,OpenAIRE,family income,OpenAlex,1.0,2,2,2,1.0
family income,OpenAlex,family income,OpenAIRE,1.0,2,2,2,1.0
social information processing,OpenAIRE,social information processing,OpenAlex,1.0,2,3,2,0.6666666666666666
social information processing,OpenAlex,social information processing,OpenAIRE,1.0,3,2,2,0.6666666666666666
emotive,OpenAIRE,emotive,OpenAlex,1.0,7,7,6,0.75
emotive,OpenAlex,emotive,OpenAIRE,1.0,7,7,6,0.75
biplot,OpenAIRE,biplot,OpenAlex,1.0,4,5,4,0.8
biplot,OpenAlex,biplot,OpenAIRE,1.0,5,4,4,0.8
posttraumatic growth,OpenAIRE,posttraumatic growth,OpenAlex,1.0,3,2,2,0.6666666666666666
flock,OpenAIRE,flock,OpenAlex,1.0,4,3,3,0.75
flock,OpenAlex,flock,OpenAIRE,1.0,3,4,3,0.75
impossibility,OpenAlex,impossibility,OpenAIRE,1.0,8,5,5,0.625
chloroform,OpenAIRE,acetone,OpenAlex,1.0000000072628608,1,1,1,1.0
chloroform,OpenAIRE,chloroform,OpenAlex,1.0,1,1,1,1.0
diethyl ether,OpenAIRE,diethyl ether,OpenAlex,1.0,1,1,1,1.0
methanol,OpenAIRE,methanol,OpenAlex,1.0,3,2,2,0.6666666666666666
chlorophyll b,OpenAIRE,chlorophyll b,OpenAlex,1.0,1,1,1,1.0
chlorophyll b,OpenAlex,chlorophyll b,OpenAIRE,1.0,1,1,1,1.0
chloroform,OpenAlex,chloroform,OpenAIRE,1.0,1,1,1,1.0
acetone,OpenAlex,chloroform,OpenAIRE,1.0000000072628608,1,1,1,1.0
methanol,OpenAlex,methanol,OpenAIRE,1.0,2,3,2,0.6666666666666666
diethyl ether,OpenAlex,diethyl ether,OpenAIRE,1.0,1,1,1,1.0
hand geometry,OpenAlex,hand geometry,OpenAIRE,1.0,2,3,2,0.6666666666666666
sexual dimorphism,OpenAIRE,sexual dimorphism,OpenAlex,1.0,8,7,7,0.875
sexual dimorphism,OpenAlex,sexual dimorphism,OpenAIRE,1.0,7,8,7,0.875
homeotropic alignment,OpenAIRE,homeotropic alignment,OpenAlex,1.0,1,1,1,1.0
homeotropic alignment,OpenAlex,homeotropic alignment,OpenAIRE,1.0,1,1,1,1.0
galaxies: active,OpenAIRE,active galactic nucleus,OpenAlex,0.4884921714142513,1,1,1,1.0
active galactic nucleus,OpenAlex,galaxies: active,OpenAIRE,0.4884921714142513,1,1,1,1.0
angelman syndrome,OpenAIRE,angelman syndrome,OpenAlex,1.0,1,1,1,1.0
angelman syndrome,OpenAlex,angelman syndrome,OpenAIRE,1.0,1,1,1,1.0
traffic congestion reconstruction with kerner's three-phase theory,OpenAIRE,traffic congestion reconstruction with kerner's three-phase theory,OpenAlex,1.0,3,3,3,1.0
traffic congestion reconstruction with kerner's three-phase theory,OpenAlex,traffic congestion reconstruction with kerner's three-phase theory,OpenAIRE,1.0,3,3,3,1.0
trace elements,OpenAIRE,main group element,OpenAlex,0.6612086921818594,1,1,1,1.0
main group element,OpenAlex,trace elements,OpenAIRE,0.6612086921818594,1,1,1,1.0
landslide,OpenAlex,landslide,OpenAIRE,1.0,24,20,20,0.8333333333333334
binocular rivalry,OpenAIRE,binocular rivalry,OpenAlex,1.0,8,7,7,0.875
monocular rivalry,OpenAIRE,binocular rivalry,OpenAlex,1.0000000293660385,6,7,6,0.8571428571428571
ocular dominance,OpenAIRE,ocular dominance,OpenAlex,1.0,10,13,9,0.6428571428571429
binocular rivalry,OpenAlex,binocular rivalry,OpenAIRE,1.0,7,8,7,0.875
binocular rivalry,OpenAlex,monocular rivalry,OpenAIRE,1.0000000293660385,7,6,6,0.8571428571428571
earth structure,OpenAIRE,earth structure,OpenAlex,1.0,1,1,1,1.0
seismic inversion,OpenAIRE,seismic tomography,OpenAlex,0.7724475817884137,1,1,1,1.0
vertical seismic profile,OpenAIRE,vertical seismic profile,OpenAlex,1.0,1,1,1,1.0
earth structure,OpenAlex,earth structure,OpenAIRE,1.0,1,1,1,1.0
seismic tomography,OpenAlex,seismic inversion,OpenAIRE,0.7724475817884137,1,1,1,1.0
vertical seismic profile,OpenAlex,vertical seismic profile,OpenAIRE,1.0,1,1,1,1.0
vegetation type,OpenAIRE,vegetation type,OpenAlex,1.0,1,1,1,1.0
vegetation type,OpenAlex,vegetation type,OpenAIRE,1.0,1,1,1,1.0
lexicalization,OpenAIRE,lexicalization,OpenAlex,1.0,2,2,2,1.0
realisation,OpenAIRE,realisation,OpenAlex,1.0,2,3,2,0.6666666666666666
lexicalization,OpenAlex,lexicalization,OpenAIRE,1.0,2,2,2,1.0
realisation,OpenAlex,realisation,OpenAIRE,1.0,3,2,2,0.6666666666666666
schistosomiasis,OpenAIRE,schistosomiasis,OpenAlex,1.0,1,1,1,1.0
schistosomiasis,OpenAlex,schistosomiasis,OpenAIRE,1.0,1,1,1,1.0
document layout analysis,OpenAIRE,document layout analysis,OpenAlex,1.0,2,3,2,0.6666666666666666
thematic analysis,OpenAIRE,thematic analysis,OpenAlex,1.0,10,11,8,0.6153846153846154
thematic analysis,OpenAlex,thematic analysis,OpenAIRE,1.0,11,10,8,0.6153846153846154
shaker,OpenAIRE,shaker,OpenAlex,1.0,1,1,1,1.0
energy harvesting,OpenAIRE,energy harvesting,OpenAlex,1.0,16,19,15,0.75
shaker,OpenAlex,shaker,OpenAIRE,1.0,1,1,1,1.0
energy harvesting,OpenAlex,energy harvesting,OpenAIRE,1.0,19,16,15,0.75
neuroticism,OpenAIRE,neuroticism,OpenAlex,1.0,9,10,8,0.7272727272727273
systematic evolution of ligands by exponential enrichment,OpenAIRE,systematic evolution of ligands by exponential enrichment,OpenAlex,1.0,1,1,1,1.0
oligonucleotide,OpenAIRE,oligonucleotide,OpenAlex,1.0,5,7,5,0.7142857142857143
oligonucleotide,OpenAlex,oligonucleotide,OpenAIRE,1.0,7,5,5,0.7142857142857143
systematic evolution of ligands by exponential enrichment,OpenAlex,systematic evolution of ligands by exponential enrichment,OpenAIRE,1.0,1,1,1,1.0
wsdma,OpenAIRE,wsdma,OpenAlex,1.0,1,1,1,1.0
wsdma,OpenAlex,wsdma,OpenAIRE,1.0,1,1,1,1.0
lottery,OpenAIRE,lottery,OpenAlex,1.0,4,6,4,0.6666666666666666
lottery,OpenAlex,lottery,OpenAIRE,1.0,6,4,4,0.6666666666666666
dispatchable generation,OpenAIRE,dispatchable generation,OpenAlex,1.0,4,4,4,1.0
levelized cost comparisons; production profiles; intermittent generating technologies; design of procurement auctions,OpenAIRE,cost of electricity by source,OpenAlex,0.7492029055060327,1,1,1,1.0
cost of electricity by source,OpenAlex,levelized cost comparisons; production profiles; intermittent generating technologies; design of procurement auctions,OpenAIRE,0.7492029055060327,1,1,1,1.0
dispatchable generation,OpenAlex,dispatchable generation,OpenAIRE,1.0,4,4,4,1.0
kronecker product,OpenAIRE,kronecker product,OpenAlex,1.0,3,3,3,1.0
kronecker product,OpenAlex,kronecker product,OpenAIRE,1.0,3,3,3,1.0
symbolic data analysis,OpenAIRE,symbolic data analysis,OpenAlex,1.0,4,6,4,0.6666666666666666
symbolic data analysis,OpenAlex,symbolic data analysis,OpenAIRE,1.0,6,4,4,0.6666666666666666
human reliability,OpenAIRE,human reliability,OpenAlex,1.0,1,1,1,1.0
human reliability,OpenAlex,human reliability,OpenAIRE,1.0,1,1,1,1.0
supramarginal gyrus,OpenAIRE,supramarginal gyrus,OpenAlex,1.0,2,3,2,0.6666666666666666
supramarginal gyrus,OpenAlex,supramarginal gyrus,OpenAIRE,1.0,3,2,2,0.6666666666666666
mellin transform,OpenAIRE,mellin transform,OpenAlex,1.0,1,1,1,1.0
two-sided laplace transform,OpenAIRE,two-sided laplace transform,OpenAlex,1.0,1,1,1,1.0
asymptotic expansion,OpenAIRE,harmonic number,OpenAlex,0.5329755658004662,1,1,1,1.0
mellin transform,OpenAlex,mellin transform,OpenAIRE,1.0,1,1,1,1.0
two-sided laplace transform,OpenAlex,two-sided laplace transform,OpenAIRE,1.0,1,1,1,1.0
harmonic number,OpenAlex,asymptotic expansion,OpenAIRE,0.5329755658004662,1,1,1,1.0
akaike information criterion,OpenAIRE,akaike information criterion,OpenAlex,1.0,32,32,28,0.7777777777777778
akaike information criterion,OpenAlex,akaike information criterion,OpenAIRE,1.0,32,32,28,0.7777777777777778
restoration ecology,OpenAIRE,restoration ecology,OpenAlex,1.0,2,2,2,1.0
restoration ecology,OpenAlex,restoration ecology,OpenAIRE,1.0,2,2,2,1.0
mhealth,OpenAIRE,mhealth,OpenAlex,1.0,2,3,2,0.6666666666666666
ehealth,OpenAIRE,ehealth,OpenAlex,1.0,2,3,2,0.6666666666666666
ehealth,OpenAlex,ehealth,OpenAIRE,1.0,3,2,2,0.6666666666666666
mhealth,OpenAlex,mhealth,OpenAIRE,1.0,3,2,2,0.6666666666666666
sustainable tourism,OpenAIRE,sustainable tourism,OpenAlex,1.0,4,3,3,0.75
sustainable tourism,OpenAlex,sustainable tourism,OpenAIRE,1.0,3,4,3,0.75
norwegian,OpenAIRE,norwegian,OpenAlex,1.0,2,2,2,1.0
norwegian,OpenAlex,norwegian,OpenAIRE,1.0,2,2,2,1.0
quartile,OpenAIRE,quartile,OpenAlex,1.0,1,1,1,1.0
quartile,OpenAlex,quartile,OpenAIRE,1.0,1,1,1,1.0
dock,OpenAIRE,dock,OpenAlex,1.0,5,6,5,0.8333333333333334
dock,OpenAlex,dock,OpenAIRE,1.0,6,5,5,0.8333333333333334
interim,OpenAIRE,interim,OpenAlex,1.0,4,5,4,0.8
interim,OpenAlex,interim,OpenAIRE,1.0,5,4,4,0.8
contourlet,OpenAIRE,contourlet,OpenAlex,1.0,7,6,5,0.625
contourlet,OpenAlex,contourlet,OpenAIRE,1.0,6,7,5,0.625
supply chain risk management,OpenAlex,supply chain risk management,OpenAIRE,1.0,25,22,18,0.6206896551724138
joystick,OpenAIRE,joystick,OpenAlex,1.0,3,3,3,1.0
joystick,OpenAlex,joystick,OpenAIRE,1.0,3,3,3,1.0
odometry,OpenAIRE,odometry,OpenAlex,1.0,8,12,8,0.6666666666666666
visual odometry,OpenAIRE,visual odometry,OpenAlex,1.0,16,12,11,0.6470588235294118
cancer vaccines,OpenAIRE,immunotherapy,OpenAlex,0.7031635235463773,2,3,2,0.6666666666666666
immunotherapy,OpenAIRE,immunotherapy,OpenAlex,1.0,3,3,3,1.0
immunotherapy,OpenAlex,immunotherapy,OpenAIRE,1.0,3,3,3,1.0
postmarketing surveillance,OpenAIRE,postmarketing surveillance,OpenAlex,1.0,1,1,1,1.0
drug withdrawal,OpenAIRE,drug withdrawal,OpenAlex,1.0,1,1,1,1.0
prescription drug,OpenAIRE,prescription drug,OpenAlex,1.0,1,1,1,1.0
prescription drug,OpenAlex,prescription drug,OpenAIRE,1.0,1,1,1,1.0
postmarketing surveillance,OpenAlex,postmarketing surveillance,OpenAIRE,1.0,1,1,1,1.0
drug withdrawal,OpenAlex,drug withdrawal,OpenAIRE,1.0,1,1,1,1.0
ray tracing (graphics),OpenAIRE,ray tracing (physics),OpenAlex,0.981300832336266,9,6,6,0.6666666666666666
project charter,OpenAIRE,project charter,OpenAlex,1.0,8,5,5,0.625
project charter,OpenAlex,project charter,OpenAIRE,1.0,5,8,5,0.625
autosomal dominant cerebellar ataxia,OpenAIRE,spinocerebellar ataxia,OpenAlex,0.7612505184225206,1,1,1,1.0
spinocerebellar ataxias,OpenAIRE,spinocerebellar ataxia,OpenAlex,0.999999985098573,1,1,1,1.0
spinocerebellar ataxia,OpenAIRE,spinocerebellar ataxia,OpenAlex,1.0,1,1,1,1.0
