Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
lipschitz continuity,OpenAIRE,lipschitz continuity,OpenAlex,1.0,61,67,45,0.5421686746987951
scale invariance,OpenAIRE,scale invariance,OpenAlex,1.0,31,31,10,0.1923076923076923
invariant (physics),OpenAIRE,invariant (physics),OpenAlex,1.0,104,601,71,0.11198738170347
synthetic data,OpenAIRE,synthetic data,OpenAlex,1.0,117,65,21,0.1304347826086956
fusion rules,OpenAIRE,fusion rules,OpenAlex,1.0,14,24,7,0.2258064516129032
metric space,OpenAIRE,metric space,OpenAlex,1.0,57,78,25,0.2272727272727272
t-norm,OpenAIRE,t-norm,OpenAlex,1.0,23,19,8,0.2352941176470588
ingroups and outgroups,OpenAIRE,ingroups and outgroups,OpenAlex,1.0,35,45,28,0.5384615384615384
egalitarianism,OpenAIRE,egalitarianism,OpenAlex,1.0,6,8,5,0.5555555555555556
generalizability theory,OpenAIRE,generalizability theory,OpenAlex,1.0,85,117,71,0.5419847328244275
authoritarianism,OpenAIRE,authoritarianism,OpenAlex,1.0,26,28,16,0.4210526315789473
polygon mesh,OpenAIRE,polygon mesh,OpenAlex,1.0,79,114,65,0.5078125
airfoil,OpenAIRE,airfoil,OpenAlex,1.0,35,38,30,0.6976744186046512
mesh generation,OpenAIRE,mesh generation,OpenAlex,1.0,37,24,10,0.196078431372549
hierarchical rbf,OpenAIRE,hierarchical rbf,OpenAlex,1.0,10,12,7,0.4666666666666667
reynolds number,OpenAIRE,reynolds number,OpenAlex,1.0,53,92,40,0.3809523809523809
turbulence,OpenAIRE,turbulence,OpenAlex,1.0,129,295,114,0.3677419354838709
voice,OpenAIRE,voice,OpenAlex,1.0,51,29,20,0.3333333333333333
manner of articulation,OpenAIRE,manner of articulation,OpenAlex,1.0,8,8,2,0.1428571428571428
development (topology),OpenAIRE,development (topology),OpenAlex,1.0,130,66,19,0.1073446327683615
contextual performance,OpenAIRE,contextual performance,OpenAlex,1.0,23,6,5,0.2083333333333333
quantum cryptography,OpenAIRE,quantum cryptography,OpenAlex,1.0,16,18,10,0.4166666666666667
unification,OpenAIRE,unification,OpenAlex,1.0,33,62,27,0.3970588235294117
topic model,OpenAIRE,topic model,OpenAlex,1.0,127,169,80,0.3703703703703703
facial action coding system,OpenAIRE,facial action coding system,OpenAlex,1.0,32,35,22,0.4888888888888889
self-disclosure,OpenAIRE,self-disclosure,OpenAlex,1.0,17,7,3,0.1428571428571428
personally identifiable information,OpenAIRE,personally identifiable information,OpenAlex,1.0,39,36,19,0.3392857142857143
nonlinear programming,OpenAIRE,nonlinear programming,OpenAlex,1.0,175,117,67,0.2977777777777777
optimism,OpenAIRE,optimism,OpenAlex,1.0,32,43,25,0.5
pessimism,OpenAIRE,pessimism,OpenAlex,1.0,11,29,8,0.25
empirical evidence,OpenAIRE,empirical evidence,OpenAlex,1.0,315,200,77,0.1757990867579908
quasiperiodic function,OpenAIRE,quasiperiodic function,OpenAlex,1.0,23,33,22,0.6470588235294118
trapping,OpenAIRE,trapping,OpenAlex,1.0,15,17,10,0.4545454545454545
perturbation (astronomy),OpenAIRE,perturbation (astronomy),OpenAlex,1.0,121,164,64,0.2895927601809955
chaotic systems,OpenAIRE,chaotic systems,OpenAlex,1.0,65,144,39,0.2294117647058823
galaxy,OpenAIRE,galaxy,OpenAlex,1.0,45,99,32,0.2857142857142857
internet of things,OpenAIRE,internet of things,OpenAlex,1.0,136,218,94,0.3615384615384615
industrial control system,OpenAIRE,industrial control system,OpenAlex,1.0,18,32,11,0.282051282051282
proteome,OpenAIRE,proteome,OpenAlex,1.0,104,42,33,0.2920353982300885
homology (biology),OpenAIRE,homology (biology),OpenAlex,1.0,31,48,18,0.2950819672131147
superior parietal lobule,OpenAIRE,superior parietal lobule,OpenAlex,1.0,9,14,7,0.4375
inferior parietal lobule,OpenAIRE,inferior parietal lobule,OpenAlex,1.0,9,12,3,0.1666666666666666
metropolis-hastings algorithm,OpenAIRE,metropolis-hastings algorithm,OpenAlex,1.0,34,30,15,0.3061224489795918
information theory,OpenAIRE,information theory,OpenAlex,1.0,353,158,70,0.1587301587301587
shannon-fano coding,OpenAIRE,shannon-fano coding,OpenAlex,1.0,16,11,8,0.4210526315789473
channel code,OpenAIRE,channel code,OpenAlex,1.0,19,11,3,0.1111111111111111
variable-length code,OpenAIRE,variable-length code,OpenAlex,1.0,15,14,7,0.3181818181818182
channel capacity,OpenAIRE,channel capacity,OpenAlex,1.0,88,45,26,0.2429906542056074
maximum entropy thermodynamics,OpenAIRE,maximum entropy thermodynamics,OpenAlex,1.0,10,22,3,0.1034482758620689
binary entropy function,OpenAIRE,binary entropy function,OpenAlex,1.0,7,20,3,0.125
genetic programming,OpenAIRE,genetic programming,OpenAlex,1.0,127,144,95,0.5397727272727273
technical analysis,OpenAIRE,technical analysis,OpenAlex,1.0,18,19,11,0.4230769230769231
foreign exchange market,OpenAIRE,foreign exchange market,OpenAlex,1.0,13,10,3,0.15
chaining,OpenAIRE,chaining,OpenAlex,1.0,15,37,14,0.3684210526315789
beneficence,OpenAIRE,beneficence,OpenAlex,1.0,8,7,6,0.6666666666666666
genetic testing,OpenAIRE,genetic testing,OpenAlex,1.0,35,12,7,0.175
constant false alarm rate,OpenAIRE,constant false alarm rate,OpenAlex,1.0,80,94,54,0.45
transmitter,OpenAIRE,transmitter,OpenAlex,1.0,113,149,92,0.5411764705882353
bistatic radar,OpenAIRE,bistatic radar,OpenAlex,1.0,20,23,9,0.2647058823529412
doppler effect,OpenAIRE,doppler effect,OpenAlex,1.0,53,60,36,0.4675324675324675
interference (communication),OpenAIRE,interference (communication),OpenAlex,1.0,56,266,43,0.1541218637992831
radar imaging,OpenAIRE,radar imaging,OpenAlex,1.0,158,159,88,0.3842794759825327
phenotypic plasticity,OpenAIRE,phenotypic plasticity,OpenAlex,1.0,100,95,69,0.5476190476190477
peer assessment,OpenAIRE,peer assessment,OpenAlex,1.0,18,16,13,0.6190476190476191
human echolocation,OpenAIRE,human echolocation,OpenAlex,1.0,14,16,11,0.5789473684210527
sonar,OpenAIRE,sonar,OpenAlex,1.0,199,61,49,0.2322274881516587
predation,OpenAIRE,predation,OpenAlex,1.0,140,201,111,0.4826086956521739
export performance,OpenAIRE,export performance,OpenAlex,1.0,10,13,7,0.4375
laser doppler velocimetry,OpenAIRE,laser doppler velocimetry,OpenAlex,1.0,10,16,8,0.4444444444444444
blood flow,OpenAIRE,blood flow,OpenAlex,1.0,45,52,27,0.3857142857142857
biomedical engineering,OpenAIRE,biomedical engineering,OpenAlex,1.0,1513,467,258,0.1498257839721254
path integration,OpenAIRE,path integration,OpenAlex,1.0,44,59,37,0.5606060606060606
dead reckoning,OpenAIRE,dead reckoning,OpenAlex,1.0,32,17,15,0.4411764705882353
skyline,OpenAIRE,skyline,OpenAlex,1.0,11,15,10,0.625
global positioning system,OpenAIRE,global positioning system,OpenAlex,1.0,185,227,142,0.5259259259259259
adjective,OpenAIRE,adjective,OpenAlex,1.0,33,38,27,0.6136363636363636
suffix,OpenAIRE,suffix,OpenAlex,1.0,24,26,18,0.5625
noun phrase,OpenAIRE,noun phrase,OpenAlex,1.0,79,117,49,0.3333333333333333
sentence processing,OpenAIRE,sentence processing,OpenAlex,1.0,60,115,42,0.3157894736842105
interfacing,OpenAIRE,interfacing,OpenAlex,1.0,15,21,14,0.6363636363636364
probabilistic latent semantic analysis,OpenAIRE,probabilistic latent semantic analysis,OpenAlex,1.0,60,61,35,0.4069767441860465
bag-of-words model in computer vision,OpenAIRE,bag-of-words model in computer vision,OpenAlex,1.0,25,23,12,0.3333333333333333
image translation,OpenAIRE,image translation,OpenAlex,1.0,20,23,8,0.2285714285714285
image retrieval,OpenAIRE,image retrieval,OpenAlex,1.0,324,293,164,0.3620309050772627
search engine,OpenAIRE,search engine,OpenAlex,1.0,115,187,47,0.1843137254901961
visual word,OpenAIRE,visual word,OpenAlex,1.0,130,74,45,0.2830188679245283
photodiode,OpenAIRE,photodiode,OpenAlex,1.0,13,16,9,0.45
image sensor,OpenAIRE,image sensor,OpenAlex,1.0,157,53,29,0.1602209944751381
automotive industry,OpenAIRE,automotive industry,OpenAlex,1.0,98,145,79,0.4817073170731707
substitution (logic),OpenAIRE,substitution (logic),OpenAlex,1.0,46,66,31,0.382716049382716
variable-order bayesian network,OpenAIRE,variable-order bayesian network,OpenAlex,1.0,122,70,36,0.2307692307692307
ionic liquid,OpenAIRE,ionic liquid,OpenAlex,1.0,11,12,9,0.6428571428571429
data pre-processing,OpenAIRE,data pre-processing,OpenAlex,1.0,94,109,38,0.2303030303030303
compromise,OpenAIRE,compromise,OpenAlex,1.0,53,74,40,0.4597701149425287
sustainability,OpenAIRE,sustainability,OpenAlex,1.0,516,464,330,0.5076923076923077
porosity,OpenAIRE,porosity,OpenAlex,1.0,76,115,52,0.3741007194244604
resource dependence theory,OpenAIRE,resource dependence theory,OpenAlex,1.0,24,30,9,0.2
camera trap,OpenAIRE,camera trap,OpenAlex,1.0,6,6,6,1.0
wildlife,OpenAIRE,wildlife,OpenAlex,1.0,37,50,29,0.5
chromosomal crossover,OpenAIRE,chromosomal crossover,OpenAlex,1.0,18,16,13,0.6190476190476191
animal behavior,OpenAIRE,animal behavior,OpenAlex,1.0,39,36,8,0.1194029850746268
meiosis,OpenAIRE,meiosis,OpenAlex,1.0,28,26,21,0.6363636363636364
bernoulli's principle,OpenAIRE,bernoulli's principle,OpenAlex,1.0,20,35,15,0.375
negative binomial distribution,OpenAIRE,negative binomial distribution,OpenAlex,1.0,16,25,12,0.4137931034482758
poisson regression,OpenAIRE,poisson regression,OpenAlex,1.0,10,13,5,0.2777777777777778
intrinsic metric,OpenAIRE,intrinsic metric,OpenAlex,1.0,13,9,4,0.2222222222222222
fixed point,OpenAIRE,fixed point,OpenAlex,1.0,90,52,27,0.2347826086956521
convex metric space,OpenAIRE,convex metric space,OpenAlex,1.0,18,14,6,0.2307692307692307
latent variable model,OpenAIRE,latent variable model,OpenAlex,1.0,84,91,36,0.2589928057553957
decentralization,OpenAIRE,decentralization,OpenAlex,1.0,34,37,24,0.5106382978723404
environmental economics,OpenAIRE,environmental economics,OpenAlex,1.0,167,341,112,0.2828282828282828
energy engineering,OpenAIRE,energy engineering,OpenAlex,1.0,21,10,6,0.24
sustainable development,OpenAIRE,sustainable development,OpenAlex,1.0,194,190,101,0.3568904593639576
energy transformation,OpenAIRE,energy transformation,OpenAlex,1.0,31,18,8,0.1951219512195122
efficient energy use,OpenAIRE,efficient energy use,OpenAlex,1.0,209,141,88,0.3358778625954198
stereotype threat,OpenAIRE,stereotype threat,OpenAlex,1.0,11,14,6,0.3157894736842105
social identity theory,OpenAIRE,social identity theory,OpenAlex,1.0,141,147,87,0.4328358208955223
social group,OpenAIRE,social group,OpenAlex,1.0,194,185,58,0.1806853582554517
uncertainty analysis,OpenAIRE,uncertainty analysis,OpenAlex,1.0,85,83,44,0.3548387096774194
sensitivity analysis,OpenAIRE,sensitivity analysis,OpenAlex,1.0,70,33,20,0.2409638554216867
point estimation,OpenAIRE,point estimation,OpenAlex,1.0,29,28,8,0.1632653061224489
value of information,OpenAIRE,value of information,OpenAlex,1.0,36,54,19,0.2676056338028169
uncertainty quantification,OpenAIRE,uncertainty quantification,OpenAlex,1.0,47,107,23,0.1755725190839694
identifiability,OpenAIRE,identifiability,OpenAlex,1.0,76,68,61,0.7349397590361446
viscoelasticity,OpenAIRE,viscoelasticity,OpenAlex,1.0,35,38,27,0.5869565217391305
viscoplasticity,OpenAIRE,viscoplasticity,OpenAlex,1.0,8,8,4,0.3333333333333333
linear elasticity,OpenAIRE,linear elasticity,OpenAlex,1.0,18,8,7,0.3684210526315789
composite number,OpenAIRE,composite number,OpenAlex,1.0,45,139,31,0.2026143790849673
brush,OpenAIRE,brush,OpenAlex,1.0,5,9,4,0.4
social capital,OpenAIRE,social capital,OpenAlex,1.0,111,142,71,0.3901098901098901
supervisor,OpenAIRE,supervisor,OpenAlex,1.0,50,48,22,0.2894736842105263
proactivity,OpenAIRE,proactivity,OpenAlex,1.0,12,12,8,0.5
virtual screening,OpenAIRE,virtual screening,OpenAlex,1.0,65,68,44,0.4943820224719101
confidence interval,OpenAIRE,confidence interval,OpenAlex,1.0,163,222,87,0.2919463087248322
drug discovery,OpenAIRE,drug discovery,OpenAlex,1.0,335,230,142,0.3356973995271867
digraph,OpenAIRE,digraph,OpenAlex,1.0,6,14,6,0.4285714285714285
algebraic graph theory,OpenAIRE,algebraic graph theory,OpenAlex,1.0,11,10,7,0.5
algebraic connectivity,OpenAIRE,algebraic connectivity,OpenAlex,1.0,6,10,4,0.3333333333333333
directed graph,OpenAIRE,directed graph,OpenAlex,1.0,93,41,21,0.1858407079646017
decentralised system,OpenAIRE,decentralised system,OpenAlex,1.0,105,84,47,0.3309859154929577
strongly connected component,OpenAIRE,strongly connected component,OpenAlex,1.0,19,18,9,0.3214285714285714
laplacian matrix,OpenAIRE,laplacian matrix,OpenAlex,1.0,53,58,31,0.3875
rate of convergence,OpenAIRE,rate of convergence,OpenAlex,1.0,189,138,66,0.2528735632183908
spanning tree,OpenAIRE,spanning tree,OpenAlex,1.0,35,24,16,0.3720930232558139
graph theory,OpenAIRE,graph theory,OpenAlex,1.0,361,94,45,0.1097560975609756
information exchange,OpenAIRE,information exchange,OpenAlex,1.0,58,43,21,0.2625
exploratory research,OpenAIRE,exploratory research,OpenAlex,1.0,75,104,40,0.2877697841726618
leadership development,OpenAIRE,leadership development,OpenAlex,1.0,9,9,5,0.3846153846153846
inter-rater reliability,OpenAIRE,inter-rater reliability,OpenAlex,1.0,39,32,18,0.3396226415094339
diagnostic test,OpenAIRE,diagnostic test,OpenAlex,1.0,23,27,8,0.1904761904761904
pediatrics,OpenAIRE,pediatrics,OpenAlex,1.0,285,86,42,0.1276595744680851
health communication,OpenAIRE,health communication,OpenAlex,1.0,16,21,8,0.2758620689655172
public health,OpenAIRE,public health,OpenAlex,1.0,544,442,187,0.2340425531914893
health promotion,OpenAIRE,health promotion,OpenAlex,1.0,140,47,35,0.2302631578947368
population health,OpenAIRE,population health,OpenAlex,1.0,30,29,12,0.2553191489361702
survey data collection,OpenAIRE,survey data collection,OpenAlex,1.0,116,103,28,0.1465968586387434
health information,OpenAIRE,health information,OpenAlex,1.0,9,10,3,0.1875
sorting,OpenAIRE,sorting,OpenAlex,1.0,108,168,80,0.4081632653061224
sorting algorithm,OpenAIRE,sorting algorithm,OpenAlex,1.0,8,6,3,0.2727272727272727
rayleigh wave,OpenAIRE,rayleigh wave,OpenAlex,1.0,11,12,8,0.5333333333333333
seismic noise,OpenAIRE,seismic noise,OpenAlex,1.0,25,29,17,0.4594594594594595
rayleigh scattering,OpenAIRE,rayleigh scattering,OpenAlex,1.0,22,24,11,0.3142857142857143
surface wave,OpenAIRE,surface wave,OpenAlex,1.0,25,31,15,0.3658536585365853
ambient noise level,OpenAIRE,ambient noise level,OpenAlex,1.0,70,62,31,0.3069306930693069
dispersion (optics),OpenAIRE,dispersion (optics),OpenAlex,1.0,23,64,13,0.1756756756756756
group velocity,OpenAIRE,group velocity,OpenAlex,1.0,12,7,6,0.4615384615384615
wave propagation,OpenAIRE,wave propagation,OpenAlex,1.0,57,30,12,0.16
sound (geography),OpenAIRE,sound (geography),OpenAlex,1.0,44,203,28,0.1278538812785388
human brain,OpenAIRE,human brain,OpenAlex,1.0,194,158,77,0.28
competitive learning,OpenAIRE,competitive learning,OpenAlex,1.0,82,25,11,0.1145833333333333
self-organizing map,OpenAIRE,self-organizing map,OpenAlex,1.0,57,43,30,0.4285714285714285
cyberspace,OpenAIRE,cyberspace,OpenAlex,1.0,17,28,15,0.5
malware,OpenAIRE,malware,OpenAlex,1.0,111,121,97,0.7185185185185186
drone,OpenAIRE,drone,OpenAlex,1.0,41,51,26,0.3939393939393939
aerial survey,OpenAIRE,aerial survey,OpenAlex,1.0,9,15,4,0.2
aerial imagery,OpenAIRE,aerial imagery,OpenAlex,1.0,5,11,3,0.2307692307692307
aeronautics,OpenAIRE,aeronautics,OpenAlex,1.0,33,153,21,0.1272727272727272
archaeological record,OpenAIRE,archaeological record,OpenAlex,1.0,14,9,8,0.5333333333333333
interval temporal logic,OpenAIRE,interval temporal logic,OpenAlex,1.0,13,15,8,0.4
temporal logic of actions,OpenAIRE,temporal logic of actions,OpenAlex,1.0,12,8,3,0.1764705882352941
closed captioning,OpenAIRE,closed captioning,OpenAlex,1.0,63,71,55,0.6962025316455697
r package,OpenAIRE,r package,OpenAlex,1.0,25,82,17,0.1888888888888888
catalysis,OpenAIRE,catalysis,OpenAlex,1.0,383,274,105,0.1902173913043478
spacecraft,OpenAIRE,spacecraft,OpenAlex,1.0,90,133,75,0.5067567567567568
globe,OpenAIRE,globe,OpenAlex,1.0,23,58,19,0.3064516129032258
natural experiment,OpenAIRE,natural experiment,OpenAlex,1.0,21,16,9,0.3214285714285714
attitude control,OpenAIRE,attitude control,OpenAlex,1.0,88,98,54,0.4090909090909091
advertising research,OpenAIRE,advertising research,OpenAlex,1.0,16,7,3,0.15
prosperity,OpenAIRE,prosperity,OpenAlex,1.0,9,9,8,0.8
diversification (marketing strategy),OpenAIRE,diversification (marketing strategy),OpenAlex,1.0,60,97,48,0.4403669724770642
sleep disorder,OpenAIRE,sleep disorder,OpenAlex,1.0,19,12,6,0.24
relevance feedback,OpenAIRE,relevance feedback,OpenAlex,1.0,59,51,35,0.4666666666666667
web search query,OpenAIRE,web search query,OpenAlex,1.0,44,119,31,0.2348484848484848
genetic diversity,OpenAIRE,genetic diversity,OpenAlex,1.0,115,190,81,0.3616071428571428
phishing,OpenAIRE,phishing,OpenAlex,1.0,14,13,12,0.8
encryption,OpenAIRE,encryption,OpenAlex,1.0,203,292,183,0.5865384615384616
data extraction,OpenAIRE,data extraction,OpenAlex,1.0,24,46,9,0.1475409836065573
information hiding,OpenAIRE,information hiding,OpenAlex,1.0,83,103,63,0.5121951219512195
ghost imaging,OpenAIRE,ghost imaging,OpenAlex,1.0,15,17,14,0.7777777777777778
point spread function,OpenAIRE,point spread function,OpenAlex,1.0,62,64,30,0.3125
multi-core processor,OpenAIRE,multi-core processor,OpenAlex,1.0,19,11,6,0.25
bundle adjustment,OpenAIRE,bundle adjustment,OpenAlex,1.0,27,28,13,0.3095238095238095
bundle,OpenAIRE,bundle,OpenAlex,1.0,14,23,8,0.2758620689655172
cuda,OpenAIRE,cuda,OpenAlex,1.0,27,30,15,0.3571428571428571
parallelism (grammar),OpenAIRE,parallelism (grammar),OpenAlex,1.0,16,36,10,0.238095238095238
memory bandwidth,OpenAIRE,memory bandwidth,OpenAlex,1.0,7,8,2,0.1538461538461538
instruction set,OpenAIRE,instruction set,OpenAlex,1.0,11,7,2,0.125
spectral imaging,OpenAIRE,imaging spectroscopy,OpenAlex,1.0000000213117757,28,25,7,0.1521739130434782
imaging spectroscopy,OpenAIRE,imaging spectroscopy,OpenAlex,1.0,14,25,11,0.3928571428571428
conformal field theory,OpenAIRE,conformal field theory,OpenAlex,1.0,6,13,4,0.2666666666666666
electron density,OpenAIRE,electron density,OpenAlex,1.0,16,18,9,0.36
molecule,OpenAIRE,molecule,OpenAlex,1.0,172,382,104,0.2311111111111111
spatial memory,OpenAIRE,spatial memory,OpenAlex,1.0,113,84,43,0.2792207792207792
operator product expansion,OpenAIRE,operator product expansion,OpenAlex,1.0,6,7,4,0.4444444444444444
spatial relation,OpenAIRE,spatial relation,OpenAlex,1.0,57,74,32,0.3232323232323232
sensory cue,OpenAIRE,sensory cue,OpenAlex,1.0,112,80,31,0.1925465838509316
working memory,OpenAIRE,working memory,OpenAlex,1.0,394,439,247,0.4215017064846416
notation,OpenAIRE,notation,OpenAlex,1.0,55,138,37,0.2371794871794871
successor cardinal,OpenAIRE,successor cardinal,OpenAlex,1.0,8,19,8,0.4210526315789473
sort,OpenAIRE,sort,OpenAlex,1.0,70,109,45,0.3358208955223881
tuple,OpenAIRE,tuple,OpenAlex,1.0,61,98,55,0.5288461538461539
flexible electronics,OpenAIRE,flexible electronics,OpenAlex,1.0,20,12,3,0.1034482758620689
photovoltaics,OpenAIRE,photovoltaics,OpenAlex,1.0,9,6,3,0.25
productivity,OpenAIRE,productivity,OpenAlex,1.0,183,230,139,0.5072992700729927
instability,OpenAIRE,instability,OpenAlex,1.0,134,156,83,0.4009661835748792
pendulum,OpenAIRE,pendulum,OpenAlex,1.0,27,50,18,0.3050847457627119
angular momentum,OpenAIRE,angular momentum,OpenAlex,1.0,19,21,11,0.3793103448275862
star model,OpenAIRE,star model,OpenAlex,1.0,16,25,8,0.2424242424242424
system identification,OpenAIRE,system identification,OpenAlex,1.0,331,212,114,0.2657342657342657
human dynamics,OpenAIRE,human dynamics,OpenAlex,1.0,21,24,8,0.2162162162162162
queueing theory,OpenAIRE,queueing theory,OpenAlex,1.0,79,88,58,0.5321100917431193
queue,OpenAIRE,queue,OpenAlex,1.0,65,83,48,0.48
rare events,OpenAIRE,rare events,OpenAlex,1.0,25,8,5,0.1785714285714285
procurement,OpenAIRE,procurement,OpenAlex,1.0,53,59,40,0.5555555555555556
appropriation,OpenAIRE,appropriation,OpenAlex,1.0,20,26,16,0.5333333333333333
demand chain,OpenAIRE,demand chain,OpenAlex,1.0,21,17,11,0.4074074074074074
materiality (auditing),OpenAIRE,materiality (auditing),OpenAlex,1.0,14,16,10,0.5
