Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
multilingualism,OpenAIRE,neuroscience of multilingualism,OpenAlex,0.7336586232337158,87,77,37,0.2913385826771653
wearable technology,OpenAIRE,wearable computer,OpenAlex,0.8290741289597876,76,259,65,0.2407407407407407
container (abstract data type),OpenAIRE,container (type theory),OpenAlex,0.93897315072098,39,43,30,0.5769230769230769
motion field,OpenAIRE,motion estimation,OpenAlex,0.8389220591364456,87,170,43,0.2009345794392523
grading (tumors),OpenAIRE,grading (engineering),OpenAlex,0.9596683435972652,31,90,25,0.2604166666666667
fermi gas,OpenAIRE,fermi gamma-ray space telescope,OpenAlex,0.2486067407329675,9,11,5,0.3333333333333333
linear-on-the-fly testing,OpenAIRE,computerized adaptive testing,OpenAlex,0.5830549664746689,6,22,5,0.217391304347826
tree canopy,OpenAIRE,canopy,OpenAlex,0.8371323443920202,13,35,9,0.2307692307692307
thematic mapper,OpenAIRE,satellite imagery,OpenAlex,0.5990414120293238,66,118,41,0.2867132867132867
lifting scheme,OpenAIRE,wavelet packet decomposition,OpenAlex,0.5579954713807531,86,153,43,0.2193877551020408
stationary wavelet transform,OpenAIRE,wavelet packet decomposition,OpenAlex,0.8159665803685952,147,153,66,0.282051282051282
discrete wavelet transform,OpenAIRE,wavelet packet decomposition,OpenAlex,0.8112554062964653,279,153,78,0.2203389830508474
perceptron,OpenAIRE,multilayer perceptron,OpenAlex,0.8722674978102412,249,196,92,0.2606232294617563
concurrency control,OpenAIRE,distributed concurrency control,OpenAlex,0.9597577925827232,24,8,6,0.2307692307692307
modulation,OpenAIRE,modulation (music),OpenAlex,0.3909024764981832,104,182,63,0.2825112107623318
crown (botany),OpenAIRE,crown (dentistry),OpenAlex,0.9735929443097764,7,13,4,0.25
coding tree unit,OpenAIRE,context-adaptive binary arithmetic coding,OpenAlex,0.6134783879645521,20,26,10,0.2777777777777778
context-adaptive variable-length coding,OpenAIRE,context-adaptive binary arithmetic coding,OpenAlex,0.925424298139188,10,26,8,0.2857142857142857
shotgun sequencing,OpenAIRE,shotgun,OpenAlex,0.7045481740142804,10,9,4,0.2666666666666666
inflation,OpenAIRE,inflation (cosmology),OpenAlex,0.324601403557055,23,49,16,0.2857142857142857
asset (economics),OpenAIRE,asset (computer security),OpenAlex,0.953040959587936,50,136,39,0.2653061224489796
ultrasonography mammary,OpenAIRE,breast ultrasound,OpenAlex,0.70728825944423,15,18,7,0.2692307692307692
ultrasonography,OpenAIRE,ultrasound,OpenAlex,1.000000092227831,141,137,71,0.3429951690821256
breast neoplasms,OpenAIRE,breast cancer,OpenAlex,0.8807822204680567,212,243,125,0.3787878787878788
calcium imaging,OpenAIRE,calcium,OpenAlex,0.7592933405238078,19,24,11,0.34375
tuned mass damper,OpenAIRE,damper,OpenAlex,0.651641259557218,32,95,28,0.2828282828282828
moisture,OpenAIRE,water content,OpenAlex,0.719999956099626,25,43,14,0.2592592592592592
interval (mathematics),OpenAIRE,interval (graph theory),OpenAlex,0.9557135375675034,205,362,131,0.3004587155963302
percolation,OpenAIRE,percolation critical exponents,OpenAlex,0.9194498490252526,21,7,5,0.217391304347826
percolation,OpenAIRE,percolation threshold,OpenAlex,0.8978814799766277,21,12,8,0.32
lattice (order),OpenAIRE,lattice (music),OpenAlex,0.927221026517696,88,137,60,0.3636363636363636
detrended fluctuation analysis,OpenAIRE,hurst exponent,OpenAlex,0.6109242117446345,22,18,10,0.3333333333333333
ant colony,OpenAIRE,ant colony optimization algorithms,OpenAlex,0.7803985722793209,56,132,47,0.3333333333333333
body temperature regulation,OpenAIRE,thermoregulation,OpenAlex,0.7582541949549501,15,10,6,0.3157894736842105
extended kalman filter,OpenAIRE,invariant extended kalman filter,OpenAlex,0.9205430696664714,250,91,76,0.2867924528301886
unscented transform,OpenAIRE,invariant extended kalman filter,OpenAlex,0.6463299516088842,32,91,22,0.2178217821782178
data stream mining,OpenAIRE,data stream,OpenAlex,0.930894311089621,97,38,31,0.2980769230769231
deterministic automaton,OpenAIRE,deterministic finite automaton,OpenAlex,0.9125204213300812,11,10,4,0.2352941176470588
primary health care,OpenAIRE,primary care,OpenAlex,0.9324687476636878,29,21,9,0.2195121951219512
slip (materials science),OpenAIRE,slip (aerodynamics),OpenAlex,0.946399707096812,44,72,35,0.4320987654320987
flipped classroom,OpenAIRE,flipped learning,OpenAlex,0.8297172401044263,40,13,12,0.2926829268292683
trigram,OpenAIRE,bigram,OpenAlex,1.0000000230050268,18,33,12,0.3076923076923077
pandemics,OpenAIRE,pandemic,OpenAlex,1.00000000868429,79,137,51,0.3090909090909091
covid-,OpenAIRE,pandemic,OpenAlex,0.7690826557815332,175,137,94,0.4311926605504587
coronavirus infections,OpenAIRE,pandemic,OpenAlex,0.710699987756843,67,137,42,0.2592592592592592
coronavirus infections,OpenAIRE,coronavirus disease (covid-),OpenAlex,0.3612728881969271,67,260,60,0.2247191011235955
sars-cov-,OpenAIRE,infectious disease (medical specialty),OpenAlex,0.2818640394619001,92,287,81,0.2718120805369127
coronavirus disease (covid-),OpenAIRE,infectious disease (medical specialty),OpenAlex,0.9095527129376328,145,287,126,0.4117647058823529
fuzzy soft set,OpenAIRE,soft set,OpenAlex,0.9612797084385368,15,38,10,0.2325581395348837
soft sets,OpenAIRE,soft set,OpenAlex,0.8575318453609823,11,38,9,0.225
institutionalism,OpenAIRE,new institutionalism,OpenAlex,0.6759737879254162,9,8,3,0.2142857142857142
concatenation,OpenAIRE,concatenation (mathematics),OpenAlex,0.5031426234293642,33,55,27,0.4426229508196721
longest common subsequence problem,OpenAIRE,subsequence,OpenAlex,0.8151615734484897,7,21,5,0.217391304347826
test suite,OpenAIRE,test case,OpenAlex,0.7514982128805239,26,45,16,0.2909090909090909
vision disorders,OpenAIRE,visual impairment,OpenAlex,0.7089780315875683,35,19,11,0.2558139534883721
fractal,OpenAIRE,fractal dimension,OpenAlex,0.912024091329642,174,136,72,0.3025210084033613
fractal analysis,OpenAIRE,fractal dimension,OpenAlex,0.8307394036039513,53,136,34,0.2193548387096774
correlation dimension,OpenAIRE,fractal dimension,OpenAlex,0.811236087833342,45,136,34,0.2312925170068027
fractal dimension,OpenAIRE,fractal,OpenAlex,0.912024091329642,64,257,56,0.2113207547169811
genetic genealogy,OpenAIRE,ancestry-informative marker,OpenAlex,0.6060308219457292,6,10,4,0.3333333333333333
polymorphism single nucleotide,OpenAIRE,single-nucleotide polymorphism,OpenAlex,0.8671218185789272,179,205,84,0.28
balanced histogram thresholding,OpenAIRE,histogram matching,OpenAlex,0.8522863265575318,61,80,36,0.3428571428571428
adaptive histogram equalization,OpenAIRE,histogram matching,OpenAlex,0.7939078034727254,55,80,37,0.3775510204081632
bin packing problem,OpenAIRE,bin,OpenAlex,0.7419567945260457,7,21,5,0.217391304347826
histogram matching,OpenAIRE,balanced histogram thresholding,OpenAlex,0.8522863265575318,60,60,22,0.2244897959183673
histogram matching,OpenAIRE,image histogram,OpenAlex,0.8322859792677181,60,37,28,0.4057971014492754
residual feed intake,OpenAIRE,body weight,OpenAlex,0.5456042577523191,8,32,8,0.25
constraint satisfaction,OpenAIRE,constraint satisfaction problem,OpenAlex,0.933850295412202,92,77,44,0.352
profiling (information science),OpenAIRE,profiling (computer programming),OpenAlex,0.9618267221066176,52,77,40,0.449438202247191
privacy software,OpenAIRE,information privacy,OpenAlex,0.8475402461126763,27,99,23,0.2233009708737864
soft systems methodology,OpenAIRE,management information systems,OpenAlex,0.7736710764900306,29,63,16,0.2105263157894736
efficient energy use,OpenAIRE,energy consumption,OpenAlex,0.8120843805259983,209,242,77,0.2058823529411764
loop (topology),OpenAIRE,loop (graph theory),OpenAlex,0.9576792805520196,31,64,18,0.2337662337662337
electroactive polymers,OpenAIRE,dielectric elastomers,OpenAlex,0.66344380930959,14,16,7,0.3043478260869565
bayer filter,OpenAIRE,color filter array,OpenAlex,0.6130734741504573,10,21,7,0.2916666666666667
color filter array,OpenAIRE,bayer filter,OpenAlex,0.6130734741504573,25,8,6,0.2222222222222222
color quantization,OpenAIRE,color balance,OpenAlex,0.8698597650810116,43,53,19,0.2467532467532467
color depth,OpenAIRE,color balance,OpenAlex,0.814885567684133,43,53,19,0.2467532467532467
color balance,OpenAIRE,color image,OpenAlex,0.8005157886003194,69,203,56,0.2592592592592592
color histogram,OpenAIRE,color image,OpenAlex,0.8664491084969722,120,203,87,0.3686440677966102
color filter array,OpenAIRE,color gel,OpenAlex,0.6798440429773366,25,22,14,0.4242424242424242
information visualization,OpenAIRE,data visualization,OpenAlex,0.859264603503824,97,197,57,0.240506329113924
decomposition (computer science),OpenAIRE,decomposition,OpenAlex,0.5460611133271419,101,245,61,0.2140350877192982
reproducing kernel hilbert space,OpenAIRE,hilbert space,OpenAlex,0.815887692330368,38,104,28,0.2456140350877192
pruning (decision trees),OpenAIRE,pruning,OpenAlex,0.3671661020304635,95,173,76,0.3958333333333333
new public management,OpenAIRE,public management,OpenAlex,0.8569703020218942,10,8,4,0.2857142857142857
l-attributed grammar,OpenAIRE,context-free grammar,OpenAlex,0.7531682522522579,19,54,13,0.2166666666666666
antecedent (grammar),OpenAIRE,antecedent (behavioral psychology),OpenAlex,0.94825352411281,42,96,34,0.3269230769230769
range of motion articular,OpenAIRE,range of motion,OpenAlex,0.9558757193595256,56,41,18,0.2278481012658227
forest inventory,OpenAIRE,forest management,OpenAlex,0.8610546869343665,20,36,13,0.3023255813953488
pointer (computer programming),OpenAIRE,pointer (user interface),OpenAlex,0.945332491981332,23,47,18,0.3461538461538461
color perception,OpenAIRE,color vision,OpenAlex,0.906673393897582,328,178,119,0.3074935400516795
opsin,OpenAIRE,rhodopsin,OpenAlex,0.9999999850653112,8,18,6,0.3
fractal,OpenAIRE,fractal analysis,OpenAlex,0.8202279101603253,174,52,44,0.2417582417582417
fractal dimension,OpenAIRE,fractal analysis,OpenAlex,0.8307394036039513,64,52,32,0.3809523809523809
quadrature (mathematics),OpenAIRE,quadrature (astronomy),OpenAlex,0.9923734864452732,20,25,12,0.3636363636363636
harmonic wavelet transform,OpenAIRE,stationary wavelet transform,OpenAlex,0.8550255070060957,97,99,36,0.225
discrete wavelet transform,OpenAIRE,stationary wavelet transform,OpenAlex,0.9291833294158376,279,99,82,0.277027027027027
wavelet packet decomposition,OpenAIRE,stationary wavelet transform,OpenAlex,0.8159665803685952,225,99,73,0.2908366533864542
second-generation wavelet transform,OpenAIRE,stationary wavelet transform,OpenAlex,0.7903160692958325,134,99,77,0.4935897435897436
lifting scheme,OpenAIRE,stationary wavelet transform,OpenAlex,0.5972074650979385,86,99,46,0.3309352517985611
non-uniform discrete fourier transform,OpenAIRE,short-time fourier transform,OpenAlex,0.7776813048884311,32,69,18,0.216867469879518
masking (art),OpenAIRE,masking (illustration),OpenAlex,0.9224357624706616,74,153,60,0.3592814371257485
fractional fourier transform,OpenAIRE,fourier analysis,OpenAlex,0.7490563381853543,57,206,47,0.2175925925925926
saccadic masking,OpenAIRE,saccade,OpenAlex,0.4760334805443088,109,121,43,0.2299465240641711
weibull distribution,OpenAIRE,rayleigh distribution,OpenAlex,0.9999999680642344,24,15,7,0.21875
tomography optical coherence,OpenAIRE,optical coherence tomography,OpenAlex,0.923802115962466,42,88,37,0.3978494623655914
particle image velocimetry,OpenAIRE,velocimetry,OpenAlex,0.775832992898157,26,13,8,0.2580645161290322
protein sorting signals,OpenAIRE,signal peptide,OpenAlex,0.9067775153391432,23,18,13,0.4642857142857143
rivalry,OpenAIRE,binocular rivalry,OpenAlex,0.5966433841356271,25,30,12,0.2790697674418604
monocular rivalry,OpenAIRE,binocular rivalry,OpenAlex,1.0000000293660385,10,30,10,0.3333333333333333
binocular rivalry,OpenAIRE,rivalry,OpenAlex,0.5966433841356271,27,28,16,0.4102564102564102
inhibitory postsynaptic potential,OpenAIRE,excitatory postsynaptic potential,OpenAlex,0.9311389386562936,42,69,20,0.2197802197802197
excitatory postsynaptic potential,OpenAIRE,inhibitory postsynaptic potential,OpenAlex,0.9311389386562936,45,107,32,0.2666666666666666
fusiform face area,OpenAIRE,face perception,OpenAlex,0.6833777636153088,38,119,32,0.256
contact hypothesis,OpenAIRE,contact theory,OpenAlex,0.9171687848363524,10,6,3,0.2307692307692307
gait analysis,OpenAIRE,gait,OpenAlex,0.7582519156417379,92,255,85,0.3244274809160305
gait (human),OpenAIRE,gait,OpenAlex,0.2013295812526035,165,255,138,0.4893617021276595
gait,OpenAIRE,gait analysis,OpenAlex,0.7582519156417379,217,88,64,0.2655601659751037
gait (human),OpenAIRE,gait analysis,OpenAlex,0.2805724400716569,165,88,56,0.2842639593908629
inertial navigation system,OpenAIRE,inertial frame of reference,OpenAlex,0.6362840008172168,53,113,28,0.2028985507246377
stem cells,OpenAIRE,stem cell,OpenAlex,0.93541281333119,18,30,10,0.2631578947368421
incipient speciation,OpenAIRE,gene flow,OpenAlex,0.5587614901136339,44,150,40,0.2597402597402597
anger,OpenAIRE,sadness,OpenAlex,0.7101797407029109,87,45,24,0.2222222222222222
sadness,OpenAIRE,anger,OpenAlex,0.7101797407029109,48,112,36,0.2903225806451613
akaike information criterion,OpenAIRE,bayesian information criterion,OpenAlex,0.9578823012874194,78,77,39,0.3362068965517241
plan (drawing),OpenAIRE,plan (archaeology),OpenAlex,0.9759782605951384,111,201,84,0.3684210526315789
synchronization,OpenAIRE,synchronization (alternating current),OpenAlex,0.4986033503853743,294,532,235,0.3976311336717428
synchronization (computer science),OpenAIRE,synchronization (alternating current),OpenAlex,0.9546001902280568,185,532,162,0.2918918918918919
grapheme-color synesthesia,OpenAIRE,synesthesia,OpenAlex,0.5427872506445571,8,6,5,0.5555555555555556
hiv infections,OpenAIRE,human immunodeficiency virus (hiv),OpenAlex,0.6032996746763608,50,71,23,0.2346938775510204
viral pneumonia,OpenAIRE,pneumonia,OpenAlex,0.7619885147242661,6,21,6,0.2857142857142857
pulsar timing array,OpenAIRE,pulsar,OpenAlex,0.754198993531042,8,12,7,0.5384615384615384
millisecond pulsar,OpenAIRE,pulsar,OpenAlex,0.8237489648744852,6,12,6,0.5
nearest neighbor graph,OpenAIRE,large margin nearest neighbor,OpenAlex,0.6908020943096481,22,15,7,0.2333333333333333
tensor,OpenAIRE,tensor (intrinsic definition),OpenAlex,0.4031784016985697,77,158,59,0.3352272727272727
dimensional regularization,OpenAIRE,renormalization,OpenAlex,0.7767390070080075,22,45,17,0.34
renormalization,OpenAIRE,dimensional regularization,OpenAlex,0.7767390070080075,28,28,12,0.2727272727272727
ecological speciation,OpenAIRE,ecological selection,OpenAlex,0.9031337822922838,70,52,24,0.2448979591836734
pluralism (political theory),OpenAIRE,pluralism (philosophy),OpenAlex,0.9557550335507712,22,23,11,0.3235294117647059
environmental remediation,OpenAIRE,contamination,OpenAlex,0.811243297839715,7,25,6,0.2307692307692307
metals heavy,OpenAIRE,heavy metals,OpenAlex,0.8789745359323106,14,10,5,0.2631578947368421
dialog system,OpenAIRE,dialog box,OpenAlex,0.376830344934406,19,62,14,0.208955223880597
scalar (physics),OpenAIRE,scalar (mathematics),OpenAlex,0.9935934206204172,46,168,37,0.2090395480225988
supergravity,OpenAIRE,supersymmetry,OpenAlex,0.5723746716956819,14,38,13,0.3333333333333333
stochastic partial differential equation,OpenAIRE,stochastic differential equation,OpenAlex,0.9840519045346394,54,53,21,0.2441860465116279
multiplicative noise,OpenAIRE,analog signal,OpenAlex,0.6510906929380692,51,80,33,0.336734693877551
retinal pigments,OpenAIRE,photopigment,OpenAlex,0.7332983865259564,14,11,5,0.25
displacement (vector),OpenAIRE,displacement (psychology),OpenAlex,0.9738659004926304,148,250,115,0.4063604240282685
transmission electron microscopy,OpenAIRE,high-resolution transmission electron microscopy,OpenAlex,0.8564073670144786,39,20,10,0.2040816326530612
raman scattering,OpenAIRE,raman spectroscopy,OpenAlex,0.8688076629435768,23,76,21,0.2692307692307692
spectrum analysis raman,OpenAIRE,raman spectroscopy,OpenAlex,0.6959161696124726,35,76,22,0.247191011235955
carbon nanotube,OpenAIRE,nanotube,OpenAlex,0.8468767362508581,38,12,12,0.3157894736842105
capital (economics),OpenAIRE,capital (architecture),OpenAlex,0.9845465914434476,64,109,34,0.2446043165467626
machine translation software usability,OpenAIRE,example-based machine translation,OpenAlex,0.7614633703676562,22,45,12,0.2181818181818181
agnosia,OpenAIRE,visual agnosia,OpenAlex,0.75342299350581,30,15,12,0.3636363636363636
continuous spatial automaton,OpenAIRE,stochastic cellular automaton,OpenAlex,0.8936278794151293,11,13,6,0.3333333333333333
stochastic cellular automaton,OpenAIRE,continuous spatial automaton,OpenAlex,0.8936278794151293,17,8,6,0.3157894736842105
stochastic cellular automaton,OpenAIRE,quantum finite automata,OpenAlex,0.8288762725858877,17,15,6,0.2307692307692307
nested word,OpenAIRE,quantum finite automata,OpenAlex,0.4327352086659541,11,15,6,0.3
quantum finite automata,OpenAIRE,automata theory,OpenAlex,0.7857612720437207,16,28,9,0.2571428571428571
entanglement witness,OpenAIRE,multipartite entanglement,OpenAlex,0.820187220715749,6,12,6,0.5
entanglement witness,OpenAIRE,squashed entanglement,OpenAlex,0.6916402675598415,6,13,6,0.4615384615384615
multipartite entanglement,OpenAIRE,squashed entanglement,OpenAlex,0.7822551425562724,8,13,7,0.5
duality (optimization),OpenAIRE,duality (order theory),OpenAlex,0.9493997226108676,36,50,19,0.2835820895522388
variation of information,OpenAIRE,interaction information,OpenAlex,0.7359733611377137,12,14,5,0.238095238095238
network virtualization,OpenAIRE,virtualization,OpenAlex,0.9138987890869898,12,31,10,0.303030303030303
substance-related disorders,OpenAIRE,addiction,OpenAlex,0.6476346354948925,74,103,31,0.2123287671232876
epistasis genetic,OpenAIRE,epistasis,OpenAlex,0.712538775274037,36,72,23,0.2705882352941176
bottom-up parsing,OpenAIRE,top-down parsing,OpenAlex,0.7454927282883312,15,27,8,0.2352941176470588
top-down parsing language,OpenAIRE,top-down parsing,OpenAlex,0.9718227578554663,9,27,7,0.2413793103448276
