Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
partial least squares regression,OpenAIRE,partial least squares regression,OpenAlex,1.0,44,47,37,0.6851851851851852
formative assessment,OpenAIRE,formative assessment,OpenAlex,1.0,23,25,15,0.4545454545454545
partial least squares regression,OpenAlex,partial least squares regression,OpenAIRE,1.0,47,44,37,0.6851851851851852
diffusion mri,OpenAIRE,diffusion mri,OpenAlex,1.0,51,55,46,0.7666666666666667
white matter,OpenAlex,white matter,OpenAIRE,1.0,31,27,20,0.5263157894736842
diffusion mri,OpenAlex,diffusion mri,OpenAIRE,1.0,55,51,46,0.7666666666666667
international business,OpenAIRE,international business,OpenAlex,1.0,29,26,21,0.6176470588235294
internationalization,OpenAlex,internationalization,OpenAIRE,1.0,15,14,13,0.8125
ageing,OpenAIRE,ageing,OpenAlex,1.0,11,8,6,0.4615384615384615
multicellular organism,OpenAIRE,multicellular organism,OpenAlex,1.0,13,18,11,0.55
longevity,OpenAIRE,longevity,OpenAlex,1.0,14,13,8,0.4210526315789473
multicellular organism,OpenAlex,multicellular organism,OpenAIRE,1.0,18,13,11,0.55
ageing,OpenAlex,ageing,OpenAIRE,1.0,8,11,6,0.4615384615384615
multiple sequence alignment,OpenAIRE,multiple sequence alignment,OpenAlex,1.0,48,49,33,0.515625
multiple sequence alignment,OpenAlex,multiple sequence alignment,OpenAIRE,1.0,49,48,33,0.515625
supply chain management,OpenAIRE,supply chain management,OpenAlex,1.0,71,103,59,0.5130434782608696
receptive field,OpenAIRE,receptive field,OpenAlex,1.0,54,57,39,0.5416666666666666
receptive field,OpenAlex,receptive field,OpenAIRE,1.0,57,54,39,0.5416666666666666
microstructure,OpenAIRE,microstructure,OpenAlex,1.0,30,44,23,0.4509803921568627
endogeneity,OpenAIRE,endogeneity,OpenAlex,1.0,15,18,11,0.5
word of mouth,OpenAIRE,word of mouth,OpenAlex,1.0,13,9,8,0.5714285714285714
word of mouth,OpenAlex,word of mouth,OpenAIRE,1.0,9,13,8,0.5714285714285714
tree kernel,OpenAlex,tree kernel,OpenAIRE,1.0,9,14,7,0.4375
query language,OpenAIRE,query language,OpenAlex,1.0,30,24,16,0.4210526315789473
sensitivity (control systems),OpenAlex,sensitivity (control systems),OpenAIRE,1.0,183,141,93,0.4025974025974026
intraspecific competition,OpenAIRE,intraspecific competition,OpenAlex,1.0,8,11,7,0.5833333333333334
intraspecific competition,OpenAlex,intraspecific competition,OpenAIRE,1.0,11,8,7,0.5833333333333334
species richness,OpenAIRE,species richness,OpenAlex,1.0,18,22,13,0.4814814814814814
species richness,OpenAlex,species richness,OpenAIRE,1.0,22,18,13,0.4814814814814814
virulence,OpenAlex,virulence,OpenAIRE,1.0,8,12,8,0.6666666666666666
network virtualization,OpenAIRE,network virtualization,OpenAlex,1.0,6,4,4,0.6666666666666666
linear discriminant analysis,OpenAlex,linear discriminant analysis,OpenAIRE,1.0,152,157,118,0.6178010471204188
imputation (statistics),OpenAIRE,imputation (statistics),OpenAlex,1.0,13,18,12,0.631578947368421
malware,OpenAIRE,malware,OpenAlex,1.0,16,19,12,0.5217391304347826
sketch,OpenAIRE,sketch,OpenAlex,1.0,27,45,26,0.5652173913043478
malware,OpenAlex,malware,OpenAIRE,1.0,19,16,12,0.5217391304347826
sketch,OpenAlex,sketch,OpenAIRE,1.0,45,27,26,0.5652173913043478
knowledge sharing,OpenAIRE,knowledge sharing,OpenAlex,1.0,15,16,10,0.4761904761904761
knowledge sharing,OpenAlex,knowledge sharing,OpenAIRE,1.0,16,15,10,0.4761904761904761
passivity,OpenAlex,passivity,OpenAIRE,1.0,22,19,17,0.7083333333333334
ecosystem services,OpenAIRE,ecosystem services,OpenAlex,1.0,13,16,9,0.45
payment,OpenAIRE,payment,OpenAlex,1.0,20,27,17,0.5666666666666667
wildlife,OpenAlex,wildlife,OpenAIRE,1.0,15,11,9,0.5294117647058824
ecosystem services,OpenAlex,ecosystem services,OpenAIRE,1.0,16,13,9,0.45
dynamic time warping,OpenAlex,dynamic time warping,OpenAIRE,1.0,29,29,26,0.8125
density functional theory,OpenAlex,density functional theory,OpenAIRE,1.0,23,22,15,0.5
edge computing,OpenAIRE,edge computing,OpenAlex,1.0,20,19,15,0.625
edge computing,OpenAlex,edge computing,OpenAIRE,1.0,19,20,15,0.625
image quality,OpenAIRE,image quality,OpenAlex,1.0,143,138,83,0.4191919191919191
raman spectroscopy,OpenAIRE,raman spectroscopy,OpenAlex,1.0,13,20,13,0.65
raman spectroscopy,OpenAlex,raman spectroscopy,OpenAIRE,1.0,20,13,13,0.65
dominance-based rough set approach,OpenAIRE,dominance-based rough set approach,OpenAlex,1.0,22,16,12,0.4615384615384615
extrapolation,OpenAIRE,extrapolation,OpenAlex,1.0,21,24,16,0.5517241379310345
transposable element,OpenAIRE,transposable element,OpenAlex,1.0,14,14,12,0.75
selection bias,OpenAIRE,selection bias,OpenAlex,1.0,50,43,31,0.5
data envelopment analysis,OpenAIRE,data envelopment analysis,OpenAlex,1.0,20,20,17,0.7391304347826086
data envelopment analysis,OpenAlex,data envelopment analysis,OpenAIRE,1.0,20,20,17,0.7391304347826086
grippers,OpenAIRE,grippers,OpenAlex,1.0,15,13,9,0.4736842105263157
granular material,OpenAlex,granular material,OpenAIRE,1.0,7,12,6,0.4615384615384615
grippers,OpenAlex,grippers,OpenAIRE,1.0,13,15,9,0.4736842105263157
cellular automaton,OpenAIRE,cellular automaton,OpenAlex,1.0,32,40,30,0.7142857142857143
qubit,OpenAIRE,qubit,OpenAlex,1.0,15,16,12,0.631578947368421
venture capital,OpenAIRE,venture capital,OpenAlex,1.0,9,7,5,0.4545454545454545
alliance,OpenAIRE,alliance,OpenAlex,1.0,24,27,23,0.8214285714285714
venture capital,OpenAlex,venture capital,OpenAIRE,1.0,7,9,5,0.4545454545454545
alliance,OpenAlex,alliance,OpenAIRE,1.0,27,24,23,0.8214285714285714
ideal solution,OpenAIRE,ideal solution,OpenAlex,1.0,12,22,10,0.4166666666666667
topsis,OpenAIRE,topsis,OpenAlex,1.0,28,29,24,0.7272727272727273
topsis,OpenAlex,topsis,OpenAIRE,1.0,29,28,24,0.7272727272727273
ideal solution,OpenAlex,ideal solution,OpenAIRE,1.0,22,12,10,0.4166666666666667
interconnectivity,OpenAIRE,interconnectivity,OpenAlex,1.0,8,19,8,0.4210526315789473
scaffold,OpenAIRE,scaffold,OpenAlex,1.0,6,4,4,0.6666666666666666
tissue engineering,OpenAIRE,tissue engineering,OpenAlex,1.0,9,5,5,0.5555555555555556
interconnectivity,OpenAlex,interconnectivity,OpenAIRE,1.0,19,8,8,0.4210526315789473
blind deconvolution,OpenAIRE,blind deconvolution,OpenAlex,1.0,11,15,10,0.625
deconvolution,OpenAIRE,deconvolution,OpenAlex,1.0,49,49,39,0.6610169491525424
blind deconvolution,OpenAlex,blind deconvolution,OpenAIRE,1.0,15,11,10,0.625
compressed sensing,OpenAlex,compressed sensing,OpenAIRE,1.0,68,65,46,0.5287356321839081
deconvolution,OpenAlex,deconvolution,OpenAIRE,1.0,49,49,39,0.6610169491525424
distributive property,OpenAIRE,distributive property,OpenAlex,1.0,6,8,5,0.5555555555555556
distributive property,OpenAlex,distributive property,OpenAIRE,1.0,8,6,5,0.5555555555555556
genetic programming,OpenAIRE,genetic programming,OpenAlex,1.0,30,37,21,0.4565217391304347
linear matrix inequality,OpenAlex,linear matrix inequality,OpenAIRE,1.0,34,34,22,0.4782608695652174
naive bayes classifier,OpenAIRE,naive bayes classifier,OpenAlex,1.0,50,63,34,0.430379746835443
voting,OpenAlex,voting,OpenAIRE,1.0,53,31,25,0.423728813559322
analytics,OpenAIRE,analytics,OpenAlex,1.0,30,43,24,0.4897959183673469
rendering (computer graphics),OpenAlex,rendering (computer graphics),OpenAIRE,1.0,110,75,62,0.5040650406504065
chemometrics,OpenAIRE,chemometrics,OpenAlex,1.0,21,10,9,0.4090909090909091
chemometrics,OpenAlex,chemometrics,OpenAIRE,1.0,10,21,9,0.4090909090909091
subdivision,OpenAlex,subdivision,OpenAIRE,1.0,10,10,7,0.5384615384615384
qrs complex,OpenAIRE,qrs complex,OpenAlex,1.0,13,13,12,0.8571428571428571
qrs complex,OpenAlex,qrs complex,OpenAIRE,1.0,13,13,12,0.8571428571428571
spacecraft,OpenAIRE,spacecraft,OpenAlex,1.0,19,26,16,0.5517241379310345
spacecraft,OpenAlex,spacecraft,OpenAIRE,1.0,26,19,16,0.5517241379310345
quaternion,OpenAlex,quaternion,OpenAIRE,1.0,17,14,10,0.4761904761904761
search engine indexing,OpenAlex,search engine indexing,OpenAIRE,1.0,90,72,47,0.408695652173913
mistake,OpenAIRE,mistake,OpenAlex,1.0,8,11,7,0.5833333333333334
dynamic stochastic general equilibrium,OpenAlex,dynamic stochastic general equilibrium,OpenAIRE,1.0,6,3,3,0.5
quantitative trait locus,OpenAIRE,quantitative trait locus,OpenAlex,1.0,43,48,32,0.5423728813559322
transitive relation,OpenAIRE,transitive relation,OpenAlex,1.0,18,21,12,0.4444444444444444
formative assessment,OpenAlex,formative assessment,OpenAIRE,1.0,25,23,15,0.4545454545454545
supersymmetry,OpenAIRE,supersymmetry,OpenAlex,1.0,7,9,6,0.6
supersymmetry,OpenAlex,supersymmetry,OpenAIRE,1.0,9,7,6,0.6
fermion,OpenAlex,fermion,OpenAIRE,1.0,6,5,4,0.5714285714285714
compressed sensing,OpenAIRE,compressed sensing,OpenAlex,1.0,65,68,46,0.5287356321839081
sliding mode control,OpenAIRE,sliding mode control,OpenAlex,1.0,58,46,31,0.4246575342465753
sliding mode control,OpenAlex,sliding mode control,OpenAIRE,1.0,46,58,31,0.4246575342465753
brainstorming,OpenAIRE,brainstorming,OpenAlex,1.0,12,16,11,0.6470588235294118
brainstorming,OpenAlex,brainstorming,OpenAIRE,1.0,16,12,11,0.6470588235294118
situational ethics,OpenAlex,situational ethics,OpenAIRE,1.0,58,40,36,0.5806451612903226
executable,OpenAIRE,executable,OpenAlex,1.0,11,14,9,0.5625
protein secondary structure,OpenAlex,protein secondary structure,OpenAIRE,1.0,23,37,19,0.4634146341463415
executable,OpenAlex,executable,OpenAIRE,1.0,14,11,9,0.5625
secure communication,OpenAlex,secure communication,OpenAIRE,1.0,7,4,4,0.5714285714285714
quantum cryptography,OpenAlex,quantum cryptography,OpenAIRE,1.0,7,5,4,0.5
closed captioning,OpenAIRE,closed captioning,OpenAlex,1.0,24,24,19,0.6551724137931034
closed captioning,OpenAlex,closed captioning,OpenAIRE,1.0,24,24,19,0.6551724137931034
excellence,OpenAlex,excellence,OpenAIRE,1.0,8,8,5,0.4545454545454545
delphi,OpenAlex,delphi,OpenAIRE,1.0,85,49,45,0.5056179775280899
autoregressive integrated moving average,OpenAIRE,autoregressive integrated moving average,OpenAlex,1.0,26,28,22,0.6875
autoregressive integrated moving average,OpenAlex,autoregressive integrated moving average,OpenAIRE,1.0,28,26,22,0.6875
inertial navigation system,OpenAlex,inertial navigation system,OpenAIRE,1.0,11,9,6,0.4285714285714285
minimax,OpenAIRE,minimax,OpenAlex,1.0,31,28,23,0.6388888888888888
minimax,OpenAlex,minimax,OpenAIRE,1.0,28,31,23,0.6388888888888888
project management triangle,OpenAlex,project management triangle,OpenAIRE,1.0,10,14,8,0.5
feeling,OpenAlex,feeling,OpenAIRE,1.0,96,63,55,0.5288461538461539
forebrain,OpenAlex,forebrain,OpenAIRE,1.0,6,5,5,0.8333333333333334
clinical trial,OpenAIRE,clinical trial,OpenAlex,1.0,65,58,37,0.4302325581395348
standardization,OpenAlex,standardization,OpenAIRE,1.0,52,36,27,0.4426229508196721
haptic technology,OpenAlex,haptic technology,OpenAIRE,1.0,22,28,18,0.5625
data assimilation,OpenAIRE,data assimilation,OpenAlex,1.0,22,25,21,0.8076923076923077
square root,OpenAIRE,square root,OpenAlex,1.0,12,11,7,0.4375
data assimilation,OpenAlex,data assimilation,OpenAIRE,1.0,25,22,21,0.8076923076923077
square root,OpenAlex,square root,OpenAIRE,1.0,11,12,7,0.4375
contest,OpenAIRE,contest,OpenAlex,1.0,12,12,7,0.4117647058823529
steganalysis,OpenAIRE,steganalysis,OpenAlex,1.0,20,17,15,0.6818181818181818
steganalysis,OpenAlex,steganalysis,OpenAIRE,1.0,17,20,15,0.6818181818181818
acronym,OpenAlex,acronym,OpenAIRE,1.0,6,3,3,0.5
digital pathology,OpenAIRE,digital pathology,OpenAlex,1.0,14,14,10,0.5555555555555556
digital pathology,OpenAlex,digital pathology,OpenAIRE,1.0,14,14,10,0.5555555555555556
nanomaterials,OpenAIRE,nanomaterials,OpenAlex,1.0,11,9,7,0.5384615384615384
elastomer,OpenAIRE,elastomer,OpenAlex,1.0,13,19,12,0.6
piezoelectricity,OpenAIRE,piezoelectricity,OpenAlex,1.0,13,19,10,0.4545454545454545
carbon nanotube,OpenAIRE,carbon nanotube,OpenAlex,1.0,16,19,16,0.8421052631578947
shape-memory alloy,OpenAIRE,shape-memory alloy,OpenAlex,1.0,17,17,11,0.4782608695652174
carbon nanotube,OpenAlex,carbon nanotube,OpenAIRE,1.0,19,16,16,0.8421052631578947
piezoelectricity,OpenAlex,piezoelectricity,OpenAIRE,1.0,19,13,10,0.4545454545454545
artificial muscle,OpenAlex,artificial muscle,OpenAIRE,1.0,23,20,16,0.5925925925925926
naive bayes classifier,OpenAlex,naive bayes classifier,OpenAIRE,1.0,63,50,34,0.430379746835443
2019-20 coronavirus outbreak,OpenAIRE,2019-20 coronavirus outbreak,OpenAlex,1.0,11,16,8,0.4210526315789473
coronavirus disease (covid-19),OpenAlex,coronavirus disease (covid-19),OpenAIRE,1.0,48,27,24,0.4705882352941176
pandemic,OpenAlex,pandemic,OpenAIRE,1.0,19,11,11,0.5789473684210527
cronbach's alpha,OpenAlex,cronbach's alpha,OpenAIRE,1.0,16,15,12,0.631578947368421
predictability,OpenAIRE,predictability,OpenAlex,1.0,25,35,19,0.4634146341463415
phase space,OpenAIRE,phase space,OpenAlex,1.0,14,19,10,0.4347826086956521
crisis,OpenAlex,crisis,OpenAIRE,1.0,10,12,7,0.4666666666666667
possibility theory,OpenAIRE,possibility theory,OpenAlex,1.0,10,6,5,0.4545454545454545
possibility theory,OpenAlex,possibility theory,OpenAIRE,1.0,6,10,5,0.4545454545454545
parus,OpenAIRE,parus,OpenAlex,1.0,10,10,10,1.0
foraging,OpenAIRE,foraging,OpenAlex,1.0,32,39,23,0.4791666666666667
parus,OpenAlex,parus,OpenAIRE,1.0,10,10,10,1.0
foraging,OpenAlex,foraging,OpenAIRE,1.0,39,32,23,0.4791666666666667
epitope,OpenAIRE,epitope,OpenAlex,1.0,6,5,4,0.5714285714285714
common value auction,OpenAIRE,common value auction,OpenAlex,1.0,11,9,6,0.4285714285714285
common value auction,OpenAlex,common value auction,OpenAIRE,1.0,9,11,6,0.4285714285714285
heritability,OpenAlex,heritability,OpenAIRE,1.0,35,44,24,0.4363636363636363
local adaptation,OpenAlex,local adaptation,OpenAIRE,1.0,32,22,18,0.5
reachability,OpenAIRE,reachability,OpenAlex,1.0,11,15,8,0.4444444444444444
liveness,OpenAlex,liveness,OpenAIRE,1.0,6,3,3,0.5
decentralised system,OpenAlex,decentralised system,OpenAIRE,1.0,24,31,17,0.4473684210526316
prefrontal cortex,OpenAlex,prefrontal cortex,OpenAIRE,1.0,107,110,75,0.528169014084507
evolution strategy,OpenAIRE,evolution strategy,OpenAlex,1.0,10,9,6,0.4615384615384615
differential evolution,OpenAIRE,differential evolution,OpenAlex,1.0,19,21,15,0.6
evolution strategy,OpenAlex,evolution strategy,OpenAIRE,1.0,9,10,6,0.4615384615384615
instantaneous phase,OpenAIRE,instantaneous phase,OpenAlex,1.0,8,6,6,0.75
total harmonic distortion,OpenAlex,total harmonic distortion,OpenAIRE,1.0,15,17,11,0.5238095238095238
instantaneous phase,OpenAlex,instantaneous phase,OpenAIRE,1.0,6,8,6,0.75
wordnet,OpenAIRE,wordnet,OpenAlex,1.0,25,42,23,0.5227272727272727
word-sense disambiguation,OpenAIRE,word-sense disambiguation,OpenAlex,1.0,10,14,7,0.4117647058823529
word-sense disambiguation,OpenAlex,word-sense disambiguation,OpenAIRE,1.0,14,10,7,0.4117647058823529
wordnet,OpenAlex,wordnet,OpenAIRE,1.0,42,25,23,0.5227272727272727
optimal foraging theory,OpenAIRE,optimal foraging theory,OpenAlex,1.0,8,12,8,0.6666666666666666
generalist and specialist species,OpenAlex,generalist and specialist species,OpenAIRE,1.0,6,5,5,0.8333333333333334
predation,OpenAlex,predation,OpenAIRE,1.0,47,36,25,0.4310344827586206
sliding window protocol,OpenAIRE,sliding window protocol,OpenAlex,1.0,12,17,9,0.45
hash function,OpenAIRE,hash function,OpenAlex,1.0,25,26,16,0.4571428571428571
hash function,OpenAlex,hash function,OpenAIRE,1.0,26,25,16,0.4571428571428571
sliding window protocol,OpenAlex,sliding window protocol,OpenAIRE,1.0,17,12,9,0.45
adverse selection,OpenAIRE,adverse selection,OpenAlex,1.0,12,15,12,0.8
adverse selection,OpenAlex,adverse selection,OpenAIRE,1.0,15,12,12,0.8
quantum dot,OpenAIRE,quantum dot,OpenAlex,1.0,8,10,8,0.8
quantum dot,OpenAlex,quantum dot,OpenAIRE,1.0,10,8,8,0.8
percept,OpenAIRE,percept,OpenAlex,1.0,8,13,7,0.5
fusiform gyrus,OpenAIRE,fusiform gyrus,OpenAlex,1.0,10,10,9,0.8181818181818182
percept,OpenAlex,percept,OpenAIRE,1.0,13,8,7,0.5
beauty,OpenAIRE,beauty,OpenAlex,1.0,10,10,8,0.6666666666666666
beauty,OpenAlex,beauty,OpenAIRE,1.0,10,10,8,0.6666666666666666
chemotaxis,OpenAIRE,chemotaxis,OpenAlex,1.0,11,9,9,0.8181818181818182
chemotaxis,OpenAlex,chemotaxis,OpenAIRE,1.0,9,11,9,0.8181818181818182
capitalism,OpenAIRE,capitalism,OpenAlex,1.0,16,13,10,0.5263157894736842
capitalism,OpenAlex,capitalism,OpenAIRE,1.0,13,16,10,0.5263157894736842
nexus (standard),OpenAlex,nexus (standard),OpenAIRE,1.0,9,5,5,0.5555555555555556
racism,OpenAIRE,racism,OpenAlex,1.0,19,16,11,0.4583333333333333
racism,OpenAlex,racism,OpenAIRE,1.0,16,19,11,0.4583333333333333
lipschitz continuity,OpenAlex,lipschitz continuity,OpenAIRE,1.0,20,18,11,0.4074074074074074
treebank,OpenAIRE,treebank,OpenAlex,1.0,14,18,10,0.4545454545454545
treebank,OpenAlex,treebank,OpenAIRE,1.0,18,14,10,0.4545454545454545
decentralised system,OpenAIRE,decentralised system,OpenAlex,1.0,31,24,17,0.4473684210526316
job design,OpenAIRE,job design,OpenAlex,1.0,12,10,7,0.4666666666666667
job design,OpenAlex,job design,OpenAIRE,1.0,10,12,7,0.4666666666666667
intraparietal sulcus,OpenAIRE,intraparietal sulcus,OpenAlex,1.0,6,8,5,0.5555555555555556
intraparietal sulcus,OpenAlex,intraparietal sulcus,OpenAIRE,1.0,8,6,5,0.5555555555555556
molecular imaging,OpenAlex,molecular imaging,OpenAIRE,1.0,22,20,14,0.5
recognition memory,OpenAIRE,recognition memory,OpenAlex,1.0,26,27,16,0.4324324324324324
hippocampus,OpenAIRE,hippocampus,OpenAlex,1.0,85,71,47,0.4311926605504587
mnemonic,OpenAIRE,mnemonic,OpenAlex,1.0,6,6,4,0.5
hippocampus,OpenAlex,hippocampus,OpenAIRE,1.0,71,85,47,0.4311926605504587
entorhinal cortex,OpenAlex,entorhinal cortex,OpenAIRE,1.0,9,14,8,0.5333333333333333
recognition memory,OpenAlex,recognition memory,OpenAIRE,1.0,27,26,16,0.4324324324324324
life course approach,OpenAIRE,life course approach,OpenAlex,1.0,20,18,14,0.5833333333333334
blockchain,OpenAIRE,blockchain,OpenAlex,1.0,13,12,11,0.7857142857142857
adaptability,OpenAIRE,adaptability,OpenAlex,1.0,18,31,15,0.4411764705882353
blockchain,OpenAlex,blockchain,OpenAIRE,1.0,12,13,11,0.7857142857142857
adaptability,OpenAlex,adaptability,OpenAIRE,1.0,31,18,15,0.4411764705882353
lidar,OpenAIRE,lidar,OpenAlex,1.0,23,28,17,0.5
uniqueness,OpenAIRE,uniqueness,OpenAlex,1.0,27,29,19,0.5135135135135135
clinical decision support system,OpenAIRE,clinical decision support system,OpenAlex,1.0,10,14,7,0.4117647058823529
clinical decision support system,OpenAlex,clinical decision support system,OpenAIRE,1.0,14,10,7,0.4117647058823529
radiomics,OpenAIRE,radiomics,OpenAlex,1.0,11,15,8,0.4444444444444444
linear discriminant analysis,OpenAIRE,linear discriminant analysis,OpenAlex,1.0,157,152,118,0.6178010471204188
radiomics,OpenAlex,radiomics,OpenAIRE,1.0,15,11,8,0.4444444444444444
synchronization of chaos,OpenAIRE,synchronization of chaos,OpenAlex,1.0,40,48,28,0.4666666666666667
quantitative structure–activity relationship,OpenAlex,quantitative structure–activity relationship,OpenAIRE,1.0,22,22,16,0.5714285714285714
variational inequality,OpenAlex,variational inequality,OpenAIRE,1.0,7,8,5,0.5
sexual conflict,OpenAIRE,sexual conflict,OpenAlex,1.0,13,16,10,0.5263157894736842
sexual conflict,OpenAlex,sexual conflict,OpenAIRE,1.0,16,13,10,0.5263157894736842
demosaicing,OpenAlex,demosaicing,OpenAIRE,1.0,7,9,6,0.6
syllable,OpenAlex,syllable,OpenAIRE,1.0,22,16,14,0.5833333333333334
predictability,OpenAlex,predictability,OpenAIRE,1.0,35,25,19,0.4634146341463415
teleoperation,OpenAIRE,teleoperation,OpenAlex,1.0,13,13,9,0.5294117647058824
teleoperation,OpenAlex,teleoperation,OpenAIRE,1.0,13,13,9,0.5294117647058824
document clustering,OpenAIRE,document clustering,OpenAlex,1.0,22,14,11,0.44
non-negative matrix factorization,OpenAIRE,non-negative matrix factorization,OpenAlex,1.0,33,33,29,0.7837837837837838
non-negative matrix factorization,OpenAlex,non-negative matrix factorization,OpenAIRE,1.0,33,33,29,0.7837837837837838
document clustering,OpenAlex,document clustering,OpenAIRE,1.0,14,22,11,0.44
crowds,OpenAIRE,crowds,OpenAlex,1.0,14,20,13,0.6190476190476191
crowds,OpenAlex,crowds,OpenAIRE,1.0,20,14,13,0.6190476190476191
collision avoidance,OpenAlex,collision avoidance,OpenAIRE,1.0,16,15,10,0.4761904761904761
checklist,OpenAIRE,checklist,OpenAlex,1.0,25,26,22,0.7586206896551724
checklist,OpenAlex,checklist,OpenAIRE,1.0,26,25,22,0.7586206896551724
covariate,OpenAIRE,covariate,OpenAlex,1.0,59,81,50,0.5555555555555556
statistical parametric mapping,OpenAlex,statistical parametric mapping,OpenAIRE,1.0,13,11,7,0.4117647058823529
covariate,OpenAlex,covariate,OpenAIRE,1.0,81,59,50,0.5555555555555556
parametric statistics,OpenAlex,parametric statistics,OpenAIRE,1.0,200,116,91,0.4044444444444444
